review_id,review_rating,review_sentences,label
ZpX6ONK9-0-1XAVkKuun1w,1,Please close this place.,
ZpX6ONK9-0-1XAVkKuun1w,1,Tear it down please it's gross don't worry eat here,
KtszzIfWJelT8sQW3WOLiQ,1,Dining room HALF EMPTY!,
KtszzIfWJelT8sQW3WOLiQ,1,30 min wait?!,
KtszzIfWJelT8sQW3WOLiQ,1,In Mitchell South Dafuckingkota!!!???,
KtszzIfWJelT8sQW3WOLiQ,1,,
KtszzIfWJelT8sQW3WOLiQ,1,"Just cause that's how they do it yonder in Sioux Falls, does not make it cool here.",
KtszzIfWJelT8sQW3WOLiQ,1,It makes you (corporate) or ( franchisee) look like a person or manager that can't run a business.,
KtszzIfWJelT8sQW3WOLiQ,1,Time to step up and pay a decent wage.,
KtszzIfWJelT8sQW3WOLiQ,1,"Your dining room will be full, you suppliers will give better deals for volume, and you'll be profitable.",
KtszzIfWJelT8sQW3WOLiQ,1,Right now you look like a highly subsidized farmer or group of farmers looking for a tax write off.,
KtszzIfWJelT8sQW3WOLiQ,1,You can't be successful without the American taxpayer apparently.,
KtszzIfWJelT8sQW3WOLiQ,1,"In either endeavor, ya fucking loser.",
VGKsZfGAoKht_ZfZcgokng,5,"It has been awhile since we dined there, but when we did the food was terrific and the salad bar was something other restaurants would covet.",
VGKsZfGAoKht_ZfZcgokng,5,It was fantastic!,
VGKsZfGAoKht_ZfZcgokng,5,Prices are(were) in line with other comparable restaurants.,
VGKsZfGAoKht_ZfZcgokng,5,A very nice bar and we thought the restaurant was very clean.,
FrwyQlXbDAnWhcVO3Ux1gQ,5,Love their salad bar!,
FrwyQlXbDAnWhcVO3Ux1gQ,5,We got that with the mozzarella sticks appetizer.,
FrwyQlXbDAnWhcVO3Ux1gQ,5,Perfect!,
FrwyQlXbDAnWhcVO3Ux1gQ,5,Staff so friendly!,
QD_N9mqYQSepffrrrNRgfw,5,Went to BurgerPalace after getting no one to wait on us at Whiskey Creek (due to waiter being to busy drinking and talking with other staff) .,
QD_N9mqYQSepffrrrNRgfw,5,BurgerPalace was very busy but walked in the door and was immediately greeted and got to our seat and order taken and drinks delivered with in 5 minutes.,
QD_N9mqYQSepffrrrNRgfw,5,,
QD_N9mqYQSepffrrrNRgfw,5,Great service and employees wonderful.,
QD_N9mqYQSepffrrrNRgfw,5,,
QD_N9mqYQSepffrrrNRgfw,5,Food good but wait staff definitely made the meal and experience a 5.,
QD_N9mqYQSepffrrrNRgfw,5,,
QD_N9mqYQSepffrrrNRgfw,5,Thank you we will return and tell our friends.,
uIll5COivZaSLuaWWaCODg,1,Ordered the food to go.,
uIll5COivZaSLuaWWaCODg,1,It was cold and disgusting.,
uIll5COivZaSLuaWWaCODg,1,Everything was sticky and the hamburger was like 3/4 of a patty.,
uIll5COivZaSLuaWWaCODg,1,Chips were stale and small amount of dip for the price.,
uIll5COivZaSLuaWWaCODg,1,shrimp were overcooked.,
uIll5COivZaSLuaWWaCODg,1,Will not order from again.,
PysUqQnPZBjUdmZhKZujGg,1,Extremely disappointed.,
PysUqQnPZBjUdmZhKZujGg,1,First started with no salad bar due to lack of employees.,
PysUqQnPZBjUdmZhKZujGg,1,Yet there are multiple employees standing around with nothing to do.,
PysUqQnPZBjUdmZhKZujGg,1,"Second fault was bit into my chicken corn chowder and cold as can be, thus your soup is not fresh.",
PysUqQnPZBjUdmZhKZujGg,1,Simply microwaved from fridge.,
PysUqQnPZBjUdmZhKZujGg,1,Third strike to one star rating ordered salmon and 1/3 of it was raw.,
PysUqQnPZBjUdmZhKZujGg,1,Urge you to go elsewhere.,
PysUqQnPZBjUdmZhKZujGg,1,No offer by server to comp anything knowing the failure to deliver quality food.,
_5tkLBQl_D4sJuSMmAejFg,1,The restaurant was absolutely filthy.,
_5tkLBQl_D4sJuSMmAejFg,1,The hostess quickly put on a mask when she saw me wearing mine.,
_5tkLBQl_D4sJuSMmAejFg,1,She literally seated us at a dirty table.,
_5tkLBQl_D4sJuSMmAejFg,1,I asked for a different one.,
_5tkLBQl_D4sJuSMmAejFg,1,They would only seat in the dirty section.,
_5tkLBQl_D4sJuSMmAejFg,1,There was a clean section but they would not seat anyone there because it had been cleaned for the night.,
_5tkLBQl_D4sJuSMmAejFg,1,"The floor was covered in food, it did not smell clean at all and the food was sub par.",
_5tkLBQl_D4sJuSMmAejFg,1,I would have left but my husband was hungry and no other late night options.,
_5tkLBQl_D4sJuSMmAejFg,1,The waitress was very sweet and helpful so she got a nice tip.,
_5tkLBQl_D4sJuSMmAejFg,1,It wasn't her fault.,
_5tkLBQl_D4sJuSMmAejFg,1,We will not eat there again.,
m3jzariHFSWcECxjuPa_Aw,2,I wanted to give this 3 stars.,
m3jzariHFSWcECxjuPa_Aw,2,I thought the waitress was both friendly and attentive.,
m3jzariHFSWcECxjuPa_Aw,2,Even with the tail end of COVID still lingering the salad bar was up and running which is a plus.,
m3jzariHFSWcECxjuPa_Aw,2,I know it's my fault for ordering ribs from here.,
m3jzariHFSWcECxjuPa_Aw,2,I know that RT is not an award winning bbq establishment.,
m3jzariHFSWcECxjuPa_Aw,2,It was late and I wanted to keep rolling so this is where I stopped.,
m3jzariHFSWcECxjuPa_Aw,2,The ribs arrived with minimal sauce.,
m3jzariHFSWcECxjuPa_Aw,2,I had to ask for more.,
m3jzariHFSWcECxjuPa_Aw,2,"But even though they were fall-off-the-bone, they were DRY.",
m3jzariHFSWcECxjuPa_Aw,2,Probably would have been happier had I just ordered the salad bar.,
6Tuyrt2oHaU0n7NCbaQaZQ,4,Best salad bar in town.,
6Tuyrt2oHaU0n7NCbaQaZQ,4,"Service varies - sometimes lacking, sometimes great...dishes are pretty good but love that salad bar!!!",
4ZWcepZ2E_ddcm4aAzau2g,2,Was looking forward to a good hot meal after a long day of travel.,
4ZWcepZ2E_ddcm4aAzau2g,2,Sat at the bar which was my first mistake.,
4ZWcepZ2E_ddcm4aAzau2g,2,Basically a hang out area for all the employees who do not have customers help.,
4ZWcepZ2E_ddcm4aAzau2g,2,It was very loud with all of their work chatter.,
4ZWcepZ2E_ddcm4aAzau2g,2,The drink was good.,
4ZWcepZ2E_ddcm4aAzau2g,2,"I ordered the 12oz ribeye, asked for it medium well.",
4ZWcepZ2E_ddcm4aAzau2g,2,When it arrived it looked a bit funky.,
4ZWcepZ2E_ddcm4aAzau2g,2,I questioned if it was beef.,
4ZWcepZ2E_ddcm4aAzau2g,2,It looked like a pork chop.,
4ZWcepZ2E_ddcm4aAzau2g,2,When I cut into it it was very bloody.,
4ZWcepZ2E_ddcm4aAzau2g,2,"Now the blood is in my potatoes and corn, couldn't stomach that.",
4ZWcepZ2E_ddcm4aAzau2g,2,"Asked to have it cooked longer, twice.",
4ZWcepZ2E_ddcm4aAzau2g,2,"When it was returned to me it was not replated, served on a small salad plate.",
4ZWcepZ2E_ddcm4aAzau2g,2,Needless to say it wasn't good.,
4ZWcepZ2E_ddcm4aAzau2g,2,And I'm still pretty sure it wasn't beef.,
4ZWcepZ2E_ddcm4aAzau2g,2,Just not good food or experience.,
4ZWcepZ2E_ddcm4aAzau2g,2,Stick with the salad bar.,
aBcnhUftabS-5ptRw0LC7g,5,Had a new chef training and our server Alison was so attentive.,
aBcnhUftabS-5ptRw0LC7g,5,she caught on right away that something was wrong and returned with a new burger that was cooked just right.,
aBcnhUftabS-5ptRw0LC7g,5,she was at our table frequently and the service was GREAT.,
aBcnhUftabS-5ptRw0LC7g,5,WONDERFUL SERVER.,
W_2IAY9chhUGPgd8X7rrRA,2,Waited 30 minutes for burgers burnt beyond recognition.,
W_2IAY9chhUGPgd8X7rrRA,2,This was my last time at BurgerPalace,
Yxxgf_bT76Bi_Vuf4iZUpA,1,1 star is generous.,
Yxxgf_bT76Bi_Vuf4iZUpA,1,Worst restaurant experience I have ever had.,
Yxxgf_bT76Bi_Vuf4iZUpA,1,"Salad bar food was worse than old, it was rotten, spoiled, disgusting.",
Yxxgf_bT76Bi_Vuf4iZUpA,1,"We were told they were changing out the lettuce, they did, with more rotten lettuce.",
Yxxgf_bT76Bi_Vuf4iZUpA,1,The beets were so bad I spit them out.,
Yxxgf_bT76Bi_Vuf4iZUpA,1,"The waitress brought my husband's food out and I explained the salad bar was bad, and that I actually had to spit food out.",
Yxxgf_bT76Bi_Vuf4iZUpA,1,"She said ""oh really"" and walked off, never to be seen again.",
Yxxgf_bT76Bi_Vuf4iZUpA,1,My husband's sliders were pucks of something.,
Yxxgf_bT76Bi_Vuf4iZUpA,1,"Thankfully we got Brian, the best thing about this place, who brought the manager.",
Yxxgf_bT76Bi_Vuf4iZUpA,1,"Obviously we told her what happened she offered new food, yeah no.",
Yxxgf_bT76Bi_Vuf4iZUpA,1,If you are going to this restaurant for any other reason than to speak to Brian I would rethink.,
9f5yaymNnIz4PvsDP6IoBA,1,Absolutely do not come if you need service.,
9f5yaymNnIz4PvsDP6IoBA,1,We got salad bar and water(one glass).,
9f5yaymNnIz4PvsDP6IoBA,1,"No ticket, no service.",
9f5yaymNnIz4PvsDP6IoBA,1,The doors will close soon.,
Q3p4yHeXLs7hznVbJy5_xA,1,The salad bar was good!!,
Q3p4yHeXLs7hznVbJy5_xA,1,"Now, the rest of the story....",
Q3p4yHeXLs7hznVbJy5_xA,1,I don't know where to begin with this travesty of service we experienced.,
Q3p4yHeXLs7hznVbJy5_xA,1,I'm still astonished at the sheer indifference to the BASIC customer related skills.,
Q3p4yHeXLs7hznVbJy5_xA,1,We received a NOTICEABLY dirty highchair which I cleaned with paper towels from the bathroom and my alcohol solution; we did the same with the table since it was sticky; no napkins offered with the meals so back to the brown napkins AGAIN; I received cutlery because I ordered the salad bar...no one else at the table did because she decided that they didn't need any.,
Q3p4yHeXLs7hznVbJy5_xA,1,I'm BEYOND BELIEF at the WORST EXPERIENCE we've had in decades.,
Q3p4yHeXLs7hznVbJy5_xA,1,What happened to the BurgerPalace franchise?,
Q3p4yHeXLs7hznVbJy5_xA,1,Read my review and heed my warning.,
oLJ2cWsepmjcp3BW3ec2Ng,2,I haven't been here since before the COVID 19 shut down.,
oLJ2cWsepmjcp3BW3ec2Ng,2,So it has been a good 15 months or more.,
oLJ2cWsepmjcp3BW3ec2Ng,2,"Now, I know the pandemic was brutally on restaurants, but this restaurant managed to survive.",
oLJ2cWsepmjcp3BW3ec2Ng,2,Warning they are short help.,
oLJ2cWsepmjcp3BW3ec2Ng,2,Upon walking in the bar has a massive table filled with to go bags.,
oLJ2cWsepmjcp3BW3ec2Ng,2,Delivery and pick up.,
oLJ2cWsepmjcp3BW3ec2Ng,2,The employee guarding the food acknowledge me and that was it.,
oLJ2cWsepmjcp3BW3ec2Ng,2,Asked for a table and received a blank stare.,
oLJ2cWsepmjcp3BW3ec2Ng,2,I waited a few minutes until a women appeared and asked how many.,
oLJ2cWsepmjcp3BW3ec2Ng,2,She seats me in a both with a terrible chirping sound going off above.,
oLJ2cWsepmjcp3BW3ec2Ng,2,,
oLJ2cWsepmjcp3BW3ec2Ng,2,"So kind of alarm or warning sound, so now I am thinking what is going on here. Dinners are in their booths carrying on no one notices this sound. Waitress comes over and says, "" I am moving you down, so you do not have to hear the alarm while you dine."" Apparently, service had not arrived and they were working and seating dinners while this alarm was chirping all day.",
oLJ2cWsepmjcp3BW3ec2Ng,2,"Carpet in the dining section I was in was worn and the rubber backing was showing and sticking to the souls of my sandals. They still over the salad bar, but there were no takers.",
oLJ2cWsepmjcp3BW3ec2Ng,2,Wise decision.,
oLJ2cWsepmjcp3BW3ec2Ng,2,Pandemic is not over.,
oLJ2cWsepmjcp3BW3ec2Ng,2,ONE waitress for the entire waitress.,
oLJ2cWsepmjcp3BW3ec2Ng,2,This women was doing a great job.,
oLJ2cWsepmjcp3BW3ec2Ng,2,"She was attentive, and making sure she made up for the day's situation.",
oLJ2cWsepmjcp3BW3ec2Ng,2,"Cook was slow, or did not have help, because it took awhile for the triple prime cheese burger and fries to arrive.",
oLJ2cWsepmjcp3BW3ec2Ng,2,But it was hot.,
oLJ2cWsepmjcp3BW3ec2Ng,2,"If you are going to this location, have some patience's as the restaurant is under staffed and so of the employees are dedicated to good service.",
mXYOOHe3VXS5Jfd7iu5v-g,1,Took a long time to get a cheeseburger only to get a cold hamburger and fries.,
mXYOOHe3VXS5Jfd7iu5v-g,1,Then the waitress had an attitude about my daughters cheeseburger not having pickles.,
mXYOOHe3VXS5Jfd7iu5v-g,1,Then the manager came over to try to smooth things over by asking if she could fix it by making another one.,
mXYOOHe3VXS5Jfd7iu5v-g,1,Hell no I'm not waiting another 1/2 hour for another cold cheeseburger.,
OjOtyqOU5IDpVIRezmoUNQ,1,Very disappointed.,
OjOtyqOU5IDpVIRezmoUNQ,1,"Went on easter sunday, they did not have enough help to have us to be able to eat dinner.",
OjOtyqOU5IDpVIRezmoUNQ,1,I was like ok.,
OjOtyqOU5IDpVIRezmoUNQ,1,We left.,
OjOtyqOU5IDpVIRezmoUNQ,1,"Came back on Monday me and my kids, was seated quickly.",
OjOtyqOU5IDpVIRezmoUNQ,1,Ordered food and drinks took a very long time to get our food.,
OjOtyqOU5IDpVIRezmoUNQ,1,My son's cheeseburger had no cheese!,
OjOtyqOU5IDpVIRezmoUNQ,1,"So I waited on waiter to let him know, he said he picked up wrong burger.",
OjOtyqOU5IDpVIRezmoUNQ,1,Took over 30 minutes to bring a piece of cold cheese on the plate.,
OjOtyqOU5IDpVIRezmoUNQ,1,Why not have them re make the burger so cheese could have been melted.,
OjOtyqOU5IDpVIRezmoUNQ,1,Noticed that the table close to me the waiter kept forgetting their food orders and adding things they told them to leave off.,
OjOtyqOU5IDpVIRezmoUNQ,1,Well this doesn't bit the apple.,
OjOtyqOU5IDpVIRezmoUNQ,1,I ordered zucchini it was so greasy I could use it to fry chicken.,
OjOtyqOU5IDpVIRezmoUNQ,1,I ordered ribs they were cooked to hard couldn't cut it with the knife.,
OjOtyqOU5IDpVIRezmoUNQ,1,So I let waiter know he sent manager out she replaced both well when it came back out looked as if someone ate the meat off of the rib it was just bones.,
OjOtyqOU5IDpVIRezmoUNQ,1,I just threw it in trash when I left.,
OjOtyqOU5IDpVIRezmoUNQ,1,Waiters fingers were in my fries as he carried my plate.,
OjOtyqOU5IDpVIRezmoUNQ,1,I used to love eating dinner at this place everyday.,
OjOtyqOU5IDpVIRezmoUNQ,1,Now this experience has definitely turned my yes into a definitely no.,
YbkH_YiLRmJPV5mbaXndvg,1,"If you plan on going to get curbside pickup, forget it.",
YbkH_YiLRmJPV5mbaXndvg,1,You can call the number on the sign and the phone will ring until you hear the voice mail pick up and then hang up.,
YbkH_YiLRmJPV5mbaXndvg,1,So I thought they must be busy so I go inside and when I did the staff was just standing around.,
YbkH_YiLRmJPV5mbaXndvg,1,The girl at the door didn't even acknowledge me.,
YbkH_YiLRmJPV5mbaXndvg,1,"So if I could give ""0"" stars for device I would.",
YbkH_YiLRmJPV5mbaXndvg,1,Get the food home and it was burnt and tasteless.,
YbkH_YiLRmJPV5mbaXndvg,1,This is one of the worst restaurants and staff in Florence.,
YbkH_YiLRmJPV5mbaXndvg,1,Avoid at all costs.,
I84GXC7nL0jnQ03AbvIpaw,1,We had a party of five and all of our orders were mixed up on each individuals plate.,
I84GXC7nL0jnQ03AbvIpaw,1,One of our buddies asked for Mayo for his burger and received tarter sauce.,
I84GXC7nL0jnQ03AbvIpaw,1,"They did take the burger off for the inconvenience, but we all had loaded fries with cheese and the cheese was not melted.",
I84GXC7nL0jnQ03AbvIpaw,1,"Another individual in our party received a loaded baked potato with only sour cream on it, no bacon or cheese so It wasn't even loaded.",
I84GXC7nL0jnQ03AbvIpaw,1,All in all we will not be going back to this restaurant.,
#NAME?,1,Stopped for dinner at approximately 7:30pm on a Saturday.,
#NAME?,1,Most tables were empty and a majority of the empty tables were dirty.,
#NAME?,1,The floor was covered with pieces of food.,
#NAME?,1,We were seated in a booth that appeared to have been wiped off with a dirty rag.,
#NAME?,1,It was 10-15 minutes before any wait staff asked us for our drink order.,
#NAME?,1,"Once we ordered, I opened my napkin/silverware and the utensils were very dirty with caked on filth.",
#NAME?,1,My husband's silverware was even more dirty.,
#NAME?,1,That was all we could take.,
#NAME?,1,We cancelled our order and left.,
#NAME?,1,It was gross!,
pPp_oSqGJgft83s14ePoyg,1,Our sampler was delicious.,
pPp_oSqGJgft83s14ePoyg,1,Mine and my husband's chicken BBQ salad was terrible . Lettuce should be in the trash.,
pPp_oSqGJgft83s14ePoyg,1,Our waiter Ryan was amazing.,
pL3_Q6vrrlwQWfR5Ph9vfw,1,Awful.,
pL3_Q6vrrlwQWfR5Ph9vfw,1,We arrived to the restaurant and were seated immediately.,
pL3_Q6vrrlwQWfR5Ph9vfw,1,We were the first to sit down.,
pL3_Q6vrrlwQWfR5Ph9vfw,1,"Our appetizer was delivered to the wrong table, and we had to wait 15 minutes for a refill.",
pL3_Q6vrrlwQWfR5Ph9vfw,1,"Then when our appetizers did arrive, one had been dropped on the floor.",
pL3_Q6vrrlwQWfR5Ph9vfw,1,Every table around us that got in after us got food first.,
pL3_Q6vrrlwQWfR5Ph9vfw,1,"When we did get our food, the chicken was stiff and the cheese on the loaded fries was coagulated.",
pL3_Q6vrrlwQWfR5Ph9vfw,1,Never going back again.,
ZUdMCF80STqaJ_guDTqWkg,1,The waitress was amazing!,
ZUdMCF80STqaJ_guDTqWkg,1,I wouldn't feed the food to a dog!,
ZUdMCF80STqaJ_guDTqWkg,1,Do not order the ribeye steak!,
ZUdMCF80STqaJ_guDTqWkg,1,"Tough, fatty, gross.",
ZUdMCF80STqaJ_guDTqWkg,1,The food itself has zero flavor and was drowning in grease!,
ZUdMCF80STqaJ_guDTqWkg,1,I went to a BurgerPalace several years ago and it was good.,
ZUdMCF80STqaJ_guDTqWkg,1,This place should just close their doors awful!,
QrHeXp9c9VaokZmdaFsTIA,5,Most restaurants offer nothing more than a side salad and a Caesar salad or a wilted piece of lettuce on your burger.,
QrHeXp9c9VaokZmdaFsTIA,5,RT gives you a large salad bar that allows you to select the veggies you enjoy.,
QrHeXp9c9VaokZmdaFsTIA,5,No other chain restaurant other than the buffet joints offer that and the buffet joints can't match the the freshness and quality of the RT offerings.,
QrHeXp9c9VaokZmdaFsTIA,5,"Their service is great, restrooms are very clean, french fries are delicious.",
QrHeXp9c9VaokZmdaFsTIA,5,"All in all, a nice change from the usual chain restaurants.",
UUwztUTcNrB0lDkCsTCOtg,5,"Even though there were only 2 servers on a Friday night, we sat in the bar and Zach was amazing.",
UUwztUTcNrB0lDkCsTCOtg,5,"Food tasted good, service was fast and efficient.",
viVE1oxOQJQwQsPRLK2qSA,1,We sat at our table for 25 minutes and no one even took our drink order.,
viVE1oxOQJQwQsPRLK2qSA,1,There were two more groups and both of them were dissatisfied.,
viVE1oxOQJQwQsPRLK2qSA,1,"One group said they have been waiting for there food for a hour and didn't get anything, and another group they denied service to, They weren't even busy, AT ALL!",
viVE1oxOQJQwQsPRLK2qSA,1,It was ridiculous.,
viVE1oxOQJQwQsPRLK2qSA,1,If I could give them 0 stars I would.,
rRhJdrfkPvaGrktSIWvEeg,1,Don't waste your time here.,
rRhJdrfkPvaGrktSIWvEeg,1,The bartender was the only one waiting on tables at 6pm.,
rRhJdrfkPvaGrktSIWvEeg,1,The chicken strips were the size of a quarter and the mashed potatoes taste like instant mashed potatoes made in a microwave,
8Fox1HBunn-CMfnBVp0-jA,5,"Festus gem for great food, service & friendly staff!",
8Fox1HBunn-CMfnBVp0-jA,5,Salad bar was bountiful and fresh!,
8Fox1HBunn-CMfnBVp0-jA,5,"Enjoyed the salmon, it was flavorful and cooked to glistening perfection.",
8Fox1HBunn-CMfnBVp0-jA,5,Restaurant manager Jane Vogt greeted & seated every customer!,
8Fox1HBunn-CMfnBVp0-jA,5,Exceptionally clean and the atmosphere is well suited for anyone who wishes to enjoy a meal out.,
8Fox1HBunn-CMfnBVp0-jA,5,Carry out also available so you can't go wrong either way.,
8Fox1HBunn-CMfnBVp0-jA,5,I will certainly be back!,
ivwgIb4rnAsCx_Id2coF5w,2,"Website says opened at 11am... doors locked, lights off....",
ivwgIb4rnAsCx_Id2coF5w,2,But the salad bar was stocked.,
ivwgIb4rnAsCx_Id2coF5w,2,Really annoying since it was raining pretty hard and we got soaked for nothing.,
aopmjS9Oa_oWTT_DwWMQoQ,3,My husband and I went for the 2 for 1 fajitas.,
aopmjS9Oa_oWTT_DwWMQoQ,3,Little did we know they were going to take one order of fajitas and turn it in to two.,
aopmjS9Oa_oWTT_DwWMQoQ,3,Our plates looked NOTHING like the picture in the add.,
aopmjS9Oa_oWTT_DwWMQoQ,3,"When I questioned management her answer was ""we just serve what they send us.""",
aopmjS9Oa_oWTT_DwWMQoQ,3,"Notice the cheese, sour cream and lettuce in the add?",
aopmjS9Oa_oWTT_DwWMQoQ,3,None on our plates.,
aopmjS9Oa_oWTT_DwWMQoQ,3,Chicken breast nicely sliced in add?,
aopmjS9Oa_oWTT_DwWMQoQ,3,Small chunks on our plates.,
aopmjS9Oa_oWTT_DwWMQoQ,3,Very disappointing.,
G7RNy1Eipfax9qtbnYu7ig,1,Don't bother wasting your time at their Festus location.,
G7RNy1Eipfax9qtbnYu7ig,1,We went and they had one server for the whole restaurant as well as being the bartender.,
G7RNy1Eipfax9qtbnYu7ig,1,They had a party of 11 and told us there would be a long wait and told another lady 25 minutes.,
G7RNy1Eipfax9qtbnYu7ig,1,You could not possibly get waited on in time if you only had a limited lunch break for work.,
G7RNy1Eipfax9qtbnYu7ig,1,Last time we went all we wanted was the salad bar and they told us it would be a long wait.,
G7RNy1Eipfax9qtbnYu7ig,1,It's no wonder BurgerPalace is closing locations.,
G7RNy1Eipfax9qtbnYu7ig,1,Terrible customer service.,
Ud32RLiaOXRpG1Fc1_9pgw,1,Just a terrible place to eat.,
Ud32RLiaOXRpG1Fc1_9pgw,1,"Use to be very nice the salad bar was empty,I had to get our silverware from the bar, no refills, waited over a hour for a hamburger and tater tots "" the waiter ask if we got our food yet""",
Ud32RLiaOXRpG1Fc1_9pgw,1,"I said no he came back and said "" Oh it's ready in back I don't know why it's not out here I said so it's cold oh no it's been sitting under a heat lamp I said so its dried out.",
Ud32RLiaOXRpG1Fc1_9pgw,1,Got it and the bun was hard and the meat was raw never eat here again,
30v3-6IAdObcIpYrqgyvhQ,1,If I could give zero stars I would.,
30v3-6IAdObcIpYrqgyvhQ,1,,
30v3-6IAdObcIpYrqgyvhQ,1,Stood there for 10 minutes waiting to be seated.,
30v3-6IAdObcIpYrqgyvhQ,1,Someone walked past us and didn't even acknowledge us and never came back.,
30v3-6IAdObcIpYrqgyvhQ,1,"Finally, we and 4 other groups left.",
nXG84TetMCmx8Tk_FlLUvQ,2,This must be a place to go in person because I ordered to go and it was not good!!,
nXG84TetMCmx8Tk_FlLUvQ,2,Shrimp Parmesan pasta was like eating oil and tasteless and a lot smaller portion than you would get in store the amount didn't even cover the to go container bottom and it wasn't a large container.,
nXG84TetMCmx8Tk_FlLUvQ,2,My steak was very over cooked and potato had a weird after taste.,
nXG84TetMCmx8Tk_FlLUvQ,2,For a 100.00 meal it was pretty bad.,
nXG84TetMCmx8Tk_FlLUvQ,2,Not sure how they are still in business closing at 8pm and serving food of this quality.,
nXG84TetMCmx8Tk_FlLUvQ,2,Sorry BurgerPalace I feel like your days are numbered before your out of business.,
9BZB3w9i0V-Ij4THBnZM3w,5,best place ever super yummy salad bar and food great service and friendly staff i will always return thanks ruby tuesday you are awesome,
b7z8pPE6OvIEL7vyVEpoTw,5,"Husband was in the mood for pasta, but in Saraland, there's a serious lack of options for pasta.",
b7z8pPE6OvIEL7vyVEpoTw,5,Then I remembered BurgerPalace so here we are.,
b7z8pPE6OvIEL7vyVEpoTw,5,Staff are all wearing masks.,
b7z8pPE6OvIEL7vyVEpoTw,5,Guests are seated spaced apart.,
b7z8pPE6OvIEL7vyVEpoTw,5,"The salad bar was open, but I didn't get anything from it.",
b7z8pPE6OvIEL7vyVEpoTw,5,We got the appetizer sampler - mozzarella sticks were amazing.,
b7z8pPE6OvIEL7vyVEpoTw,5,"The pretzels were sooo soft, and the spinach dip was delicious.",
b7z8pPE6OvIEL7vyVEpoTw,5,"It didn't look like we would have enough chips, but it turned out to be exactly the right amount.",
b7z8pPE6OvIEL7vyVEpoTw,5,"My meal was chicken tenders, fries, and corn.",
b7z8pPE6OvIEL7vyVEpoTw,5,"The chicken tasted fresh and hand battered, not frozen.",
b7z8pPE6OvIEL7vyVEpoTw,5,"The corn was very buttery, and the fries were hot and salted just right.",
b7z8pPE6OvIEL7vyVEpoTw,5,I ate every bit of it.,
b7z8pPE6OvIEL7vyVEpoTw,5,Husband got some kind of shrimp sausage pasta.,
b7z8pPE6OvIEL7vyVEpoTw,5,It isn't on the regular menu.,
b7z8pPE6OvIEL7vyVEpoTw,5,It was a special.,
b7z8pPE6OvIEL7vyVEpoTw,5,"He wasn't a huge fan of the sauce, but liked it otherwise.",
b7z8pPE6OvIEL7vyVEpoTw,5,"I had really hoped to get dessert since the menu has a lot of mouth watering options, but I was stuffed.",
b7z8pPE6OvIEL7vyVEpoTw,5,I'll have to come back and have dessert first next time!,
V3yePQOssQl2s0ghH-Ld2w,4,BurgerPalace is always a safe go to.,
V3yePQOssQl2s0ghH-Ld2w,4,I'm a big fan of the salad bar but I wish they would bring back the cottage cheese.,
V3yePQOssQl2s0ghH-Ld2w,4,For lunch I usually stick with the salad bar and broccoli and cheese soup.,
V3yePQOssQl2s0ghH-Ld2w,4,It never disappoints.,
V3yePQOssQl2s0ghH-Ld2w,4,"For dinner, I prefer their steak.",
V3yePQOssQl2s0ghH-Ld2w,4,"Believe it or not, their steaks are pretty good.",
V3yePQOssQl2s0ghH-Ld2w,4,We sat in the bar area and our waitress was very attentive.,
6lnHRURh73cTaBbQ5EOVdw,1,Hadn't been to a BurgerPalace in a longtime.,
6lnHRURh73cTaBbQ5EOVdw,1,Now I see why.,
6lnHRURh73cTaBbQ5EOVdw,1,Wait time was long for lunch time and wait staff very inattentive.,
6lnHRURh73cTaBbQ5EOVdw,1,Not once did they come back to check and see if everything was OkHad to ask for basic things.,
6lnHRURh73cTaBbQ5EOVdw,1,,
6lnHRURh73cTaBbQ5EOVdw,1,"Mustard, Ketchup or Mayo.",
6lnHRURh73cTaBbQ5EOVdw,1,The two most prompt things they did was bring water and the bill.,
6lnHRURh73cTaBbQ5EOVdw,1,Every time they bought something to the table I told the waiter Thank you.,
6lnHRURh73cTaBbQ5EOVdw,1,Had a Bacon Cheese Burger with no Bacon after mentioning it to waiter they responded they didn't have any slices of Bacon so they put Bacon Chips very very sparsely at that.,
6lnHRURh73cTaBbQ5EOVdw,1,So we had them take it off the Bill.,
6lnHRURh73cTaBbQ5EOVdw,1,Tipped usual 20% still no Thank you for coming or come see us again soon.,
6lnHRURh73cTaBbQ5EOVdw,1,Just felt like they don't care and the Food was just Ok.,
6lnHRURh73cTaBbQ5EOVdw,1,I can do Ok at home without even trying.,
6lnHRURh73cTaBbQ5EOVdw,1,Want be back anytime soon.,
6lnHRURh73cTaBbQ5EOVdw,1,RB Tues. on 12mi in Novi Got to do much better.,
Kz5x6A2uvz143aaZoJvGHA,1,The Saucy Hen doesn't exist when you search for the business after you have an issue with your DoorDash order and come to find out it's actually BurgerPalace scamming customers.,
Kz5x6A2uvz143aaZoJvGHA,1,THEN when you leave this review: Saucy chicken sandwich had no sauce.,
Kz5x6A2uvz143aaZoJvGHA,1,"Ordered tots on the side, received ten.",
Kz5x6A2uvz143aaZoJvGHA,1,Ten actual tots.,
Kz5x6A2uvz143aaZoJvGHA,1,"And for $4 mac-n-cheese,the container was barely 1/4 full.",
Kz5x6A2uvz143aaZoJvGHA,1,Y'allshould be ashamed of yourselves but alsoshame on me for not checking reviews forthis scam......,
