,review_id,review_sentences,predicted_sentiment
2511,oLJ2cWsepmjcp3BW3ec2Ng,"Carpet in the dining section I was in was worn and the rubber backing was showing and sticking to the souls of my sandals.   They still over the salad bar, but there were no takers.",negative
2512,oLJ2cWsepmjcp3BW3ec2Ng, Wise decision.,negative
2513,oLJ2cWsepmjcp3BW3ec2Ng, Pandemic is not over.,negative
2514,oLJ2cWsepmjcp3BW3ec2Ng, ONE waitress for the entire waitress.,negative
2515,oLJ2cWsepmjcp3BW3ec2Ng, This women was doing a great job.,positive
2516,oLJ2cWsepmjcp3BW3ec2Ng," She was attentive, and making sure she made up for the day's situation.",positive
2517,oLJ2cWsepmjcp3BW3ec2Ng," Cook was slow, or did not have help, because it took awhile for the triple prime cheese burger and fries to arrive.",negative
2518,oLJ2cWsepmjcp3BW3ec2Ng, But it was hot.,positive
2519,oLJ2cWsepmjcp3BW3ec2Ng," If you are going to this location, have some patience's as the restaurant is under staffed and so of the employees are dedicated to good service.",positive
2520,mXYOOHe3VXS5Jfd7iu5v-g,Took a long time to get a cheeseburger only to get a cold hamburger and fries.,negative
2521,mXYOOHe3VXS5Jfd7iu5v-g,Then the waitress had an attitude about my daughters cheeseburger not having pickles.,negative
2522,mXYOOHe3VXS5Jfd7iu5v-g, Then the manager came over to try to smooth things over by asking if she could fix it by making another one.,negative
2523,mXYOOHe3VXS5Jfd7iu5v-g,Hell no I'm not waiting another 1/2 hour for another cold cheeseburger.,negative
2524,OjOtyqOU5IDpVIRezmoUNQ,Very disappointed.,negative
2525,OjOtyqOU5IDpVIRezmoUNQ,"Went on easter sunday, they did not have enough help to have us to be able to eat dinner.",negative
2526,OjOtyqOU5IDpVIRezmoUNQ,I was like ok.,positive
2527,OjOtyqOU5IDpVIRezmoUNQ,We left.,negative
2528,OjOtyqOU5IDpVIRezmoUNQ,"Came back on Monday me and my kids, was seated quickly.",negative
2529,OjOtyqOU5IDpVIRezmoUNQ,Ordered food and drinks took a very long time to get our food.,negative
2530,OjOtyqOU5IDpVIRezmoUNQ,My son's cheeseburger had no cheese!,negative
2531,OjOtyqOU5IDpVIRezmoUNQ,"So I waited on waiter to let him know, he said he picked up wrong burger.",negative
2532,OjOtyqOU5IDpVIRezmoUNQ,Took over 30 minutes to bring a piece of cold cheese on the plate.,negative
2533,OjOtyqOU5IDpVIRezmoUNQ,Why not have them re make the burger so cheese could have been melted.,negative
2534,OjOtyqOU5IDpVIRezmoUNQ,Noticed that the table close to me the waiter kept forgetting their food orders and adding things they told them to leave off.,negative
2535,OjOtyqOU5IDpVIRezmoUNQ,Well this doesn't bit the apple.,negative
2536,OjOtyqOU5IDpVIRezmoUNQ,I ordered zucchini it was so greasy I could use it to fry chicken.,negative
2537,OjOtyqOU5IDpVIRezmoUNQ,I ordered ribs they were cooked to hard couldn't cut it with the knife.,negative
2538,OjOtyqOU5IDpVIRezmoUNQ,So I let waiter know he sent manager out she replaced both well when it came back out looked as if someone ate the meat off of the rib it was just bones.,negative
2539,OjOtyqOU5IDpVIRezmoUNQ,I just threw it in trash when I left.,negative
2540,OjOtyqOU5IDpVIRezmoUNQ,Waiters fingers were in my fries as he carried my plate.,negative
2541,OjOtyqOU5IDpVIRezmoUNQ,I used to love eating dinner at this place everyday.,positive
2542,OjOtyqOU5IDpVIRezmoUNQ,Now this experience has definitely turned my yes into a definitely no.,negative
2543,YbkH_YiLRmJPV5mbaXndvg,"If you plan on going to get curbside pickup, forget it.",negative
2544,YbkH_YiLRmJPV5mbaXndvg,You can call the number on the sign and the phone will ring until  you hear the voice mail pick up and then hang up.,negative
2545,YbkH_YiLRmJPV5mbaXndvg,So I thought they must be busy so I go inside and when I did the staff was just standing around.,negative
2546,YbkH_YiLRmJPV5mbaXndvg,The girl at the door didn't even acknowledge me.,negative
2547,YbkH_YiLRmJPV5mbaXndvg,"So if I could give ""0"" stars for device I would.",negative
2548,YbkH_YiLRmJPV5mbaXndvg,Get the food home and it was burnt and tasteless.,negative
2549,YbkH_YiLRmJPV5mbaXndvg,This is one of the worst restaurants and staff in Florence.,negative
2550,YbkH_YiLRmJPV5mbaXndvg,Avoid at all costs.,negative
2551,I84GXC7nL0jnQ03AbvIpaw,We had a party of five and all of our orders were mixed up on each individuals plate.,negative
2552,I84GXC7nL0jnQ03AbvIpaw,One of our buddies asked for Mayo for his burger and received tarter sauce.,negative
2553,I84GXC7nL0jnQ03AbvIpaw,"They did take the burger off for the inconvenience, but we all had loaded fries with cheese and the cheese was not melted.",negative
2554,I84GXC7nL0jnQ03AbvIpaw,"Another individual in our party received a loaded baked potato with only sour cream on it, no bacon or cheese so It wasn't even loaded.",negative
2555,I84GXC7nL0jnQ03AbvIpaw,All in all we will not be going back to this restaurant.,negative
2556,#NAME?,Stopped for dinner at approximately 7:30pm on a Saturday.,negative
2557,#NAME?,Most tables were empty and a majority of the empty tables were dirty.,negative
2558,#NAME?,The floor was covered with pieces of food.,negative
2559,#NAME?,We were seated in a booth that appeared to have been wiped off with a dirty rag.,negative
2560,#NAME?,It was 10-15 minutes before any wait staff asked us for our drink order.,negative
2561,#NAME?,"Once we ordered, I opened my napkin/silverware and the utensils were very dirty with caked on filth.",negative
2562,#NAME?,My husband's silverware was even more dirty.,negative
2563,#NAME?,That was all we could take.,negative
2564,#NAME?,We cancelled our order and left.,negative
2565,#NAME?,It was gross!,negative
2566,pPp_oSqGJgft83s14ePoyg,Our sampler was delicious.,positive
2567,pPp_oSqGJgft83s14ePoyg,Mine and my husband's chicken BBQ salad was terrible . Lettuce should be in the trash.,negative
2568,pPp_oSqGJgft83s14ePoyg,Our waiter Ryan was amazing.,positive
2569,pL3_Q6vrrlwQWfR5Ph9vfw,Awful.,negative
2570,pL3_Q6vrrlwQWfR5Ph9vfw,We arrived to the restaurant and were seated immediately.,negative
2571,pL3_Q6vrrlwQWfR5Ph9vfw,We were the first to sit down.,negative
2572,pL3_Q6vrrlwQWfR5Ph9vfw,"Our appetizer was delivered to the wrong table, and we had to wait 15 minutes for a refill.",negative
2573,pL3_Q6vrrlwQWfR5Ph9vfw,"Then when our appetizers did arrive, one had been dropped on the floor.",negative
2574,pL3_Q6vrrlwQWfR5Ph9vfw,Every table around us that got in after us got food first.,negative
2575,pL3_Q6vrrlwQWfR5Ph9vfw,"When we did get our food, the chicken was stiff and the cheese on the loaded fries was coagulated.",negative
2576,pL3_Q6vrrlwQWfR5Ph9vfw,Never going back again.,negative
2577,ZUdMCF80STqaJ_guDTqWkg,The waitress was amazing!,positive
2578,ZUdMCF80STqaJ_guDTqWkg,I wouldn't feed the food to a dog!,negative
2579,ZUdMCF80STqaJ_guDTqWkg,Do not order the ribeye steak!,negative
2580,ZUdMCF80STqaJ_guDTqWkg,"Tough, fatty, gross.",negative
2581,ZUdMCF80STqaJ_guDTqWkg,The food itself has zero flavor and was drowning in grease!,negative
2582,ZUdMCF80STqaJ_guDTqWkg,I went to a BurgerPalace several years ago and it was good.,positive
2583,ZUdMCF80STqaJ_guDTqWkg,This place should just close their doors awful!,negative
2584,QrHeXp9c9VaokZmdaFsTIA,Most restaurants offer nothing more than a side salad and a Caesar salad or a wilted piece of lettuce on your burger.,negative
2585,QrHeXp9c9VaokZmdaFsTIA,RT gives you a large salad bar that allows you to select the veggies you enjoy.,positive
2586,QrHeXp9c9VaokZmdaFsTIA,No other chain restaurant other than the buffet joints offer that and the buffet joints can't match the the freshness and quality of the RT offerings.,negative
2587,QrHeXp9c9VaokZmdaFsTIA,"Their service is great, restrooms are very clean, french fries are delicious.",positive
2588,QrHeXp9c9VaokZmdaFsTIA,"All in all, a nice change from the usual chain restaurants.",positive
2589,UUwztUTcNrB0lDkCsTCOtg,"Even though there were only 2 servers on a Friday night, we sat in the bar and Zach was amazing.",positive
2590,UUwztUTcNrB0lDkCsTCOtg," Food tasted good, service was fast and efficient.",positive
2591,viVE1oxOQJQwQsPRLK2qSA,We sat at our table for 25 minutes and no one even took our drink order.,negative
2592,viVE1oxOQJQwQsPRLK2qSA,There were two more groups and both of them were dissatisfied.,negative
2593,viVE1oxOQJQwQsPRLK2qSA,"One group said they have been waiting for there food for a hour and didn't get anything, and another group they denied service to, They weren't even busy, AT ALL!",negative
2594,viVE1oxOQJQwQsPRLK2qSA,It was ridiculous.,negative
2595,viVE1oxOQJQwQsPRLK2qSA,If I could give them 0 stars I would.,negative
2596,rRhJdrfkPvaGrktSIWvEeg,Don't waste your time here.,negative
2597,rRhJdrfkPvaGrktSIWvEeg,The bartender was the only one waiting on tables at 6pm.,negative
2598,rRhJdrfkPvaGrktSIWvEeg,The chicken strips were the size of a quarter and the mashed potatoes taste like instant mashed potatoes made in a microwave,negative
2599,8Fox1HBunn-CMfnBVp0-jA,"Festus gem for great food, service & friendly staff!",positive
2600,8Fox1HBunn-CMfnBVp0-jA,Salad bar was bountiful and fresh!,positive
2601,8Fox1HBunn-CMfnBVp0-jA,"Enjoyed the salmon, it was flavorful and cooked to glistening perfection.",positive
2602,8Fox1HBunn-CMfnBVp0-jA,Restaurant manager Jane Vogt greeted & seated every customer!,positive
2603,8Fox1HBunn-CMfnBVp0-jA, Exceptionally clean and the atmosphere is well suited for anyone who wishes to enjoy a meal out.,positive
2604,8Fox1HBunn-CMfnBVp0-jA,Carry out also available so you can't go wrong either way.,negative
2605,8Fox1HBunn-CMfnBVp0-jA, I will certainly be back!,positive
2606,ivwgIb4rnAsCx_Id2coF5w,"Website says opened at 11am... doors locked, lights off....",negative
2607,ivwgIb4rnAsCx_Id2coF5w,But the salad bar was stocked.,negative
2608,ivwgIb4rnAsCx_Id2coF5w,Really annoying since it was raining pretty hard and we got soaked for nothing.,negative
2609,aopmjS9Oa_oWTT_DwWMQoQ,My husband and I went for the 2 for 1 fajitas.,negative
2610,aopmjS9Oa_oWTT_DwWMQoQ,Little did we know they were going to take one order of fajitas and turn it in to two.,negative
2611,aopmjS9Oa_oWTT_DwWMQoQ,Our plates looked NOTHING like the picture in the add.,negative
2612,aopmjS9Oa_oWTT_DwWMQoQ,"When I questioned management her answer was ""we just serve what they send us.""",negative
2613,aopmjS9Oa_oWTT_DwWMQoQ,"Notice the cheese, sour cream and lettuce in the add?",negative
2614,aopmjS9Oa_oWTT_DwWMQoQ,None on our plates.,negative
2615,aopmjS9Oa_oWTT_DwWMQoQ,Chicken breast nicely sliced in add?,negative
2616,aopmjS9Oa_oWTT_DwWMQoQ,Small chunks on our plates.,negative
2617,aopmjS9Oa_oWTT_DwWMQoQ,Very disappointing.,negative
2618,G7RNy1Eipfax9qtbnYu7ig,Don't  bother wasting your time at their Festus location.,negative
2619,G7RNy1Eipfax9qtbnYu7ig,We went and they had one server for the whole restaurant as well as being the bartender.,negative
2620,G7RNy1Eipfax9qtbnYu7ig,They had a party of 11 and told us there would be a long wait and told another lady 25 minutes.,negative
2621,G7RNy1Eipfax9qtbnYu7ig,You could not possibly get waited on in time if you only had a limited lunch break for work.,negative
2622,G7RNy1Eipfax9qtbnYu7ig,Last time we went all we  wanted was the salad bar and they told us it would be a long wait.,negative
2623,G7RNy1Eipfax9qtbnYu7ig,It's  no wonder BurgerPalace is closing locations.,negative
2624,G7RNy1Eipfax9qtbnYu7ig,Terrible customer service.,negative
2625,Ud32RLiaOXRpG1Fc1_9pgw,Just a terrible place to eat.,negative
2626,Ud32RLiaOXRpG1Fc1_9pgw,"Use to be very nice the salad bar was empty,I had to get our silverware from the bar, no refills, waited over a hour for a hamburger and tater tots "" the waiter ask if we got our food yet""",negative
2627,Ud32RLiaOXRpG1Fc1_9pgw,"I said no he came back and said "" Oh it's ready in back I don't know why it's not out here I said so it's cold oh no it's been sitting under a heat lamp I said so its dried out.",negative
2628,Ud32RLiaOXRpG1Fc1_9pgw,Got it and the bun was hard and the meat was raw never eat here again,negative
2629,30v3-6IAdObcIpYrqgyvhQ,If I could give zero stars I would.,negative
2630,30v3-6IAdObcIpYrqgyvhQ, ,negative
2631,30v3-6IAdObcIpYrqgyvhQ,Stood there for 10 minutes waiting to be seated.,negative
2632,30v3-6IAdObcIpYrqgyvhQ, Someone walked past us and didn't even acknowledge us and never came back.,negative
2633,30v3-6IAdObcIpYrqgyvhQ," Finally, we and 4 other groups left.",negative
2634,nXG84TetMCmx8Tk_FlLUvQ,This must be a place to go in person because I ordered to go and it was not good!!,negative
2635,nXG84TetMCmx8Tk_FlLUvQ,Shrimp Parmesan pasta was like eating oil and tasteless and a lot smaller portion than you would get in store the amount didn't even cover the to go container bottom and it wasn't a large container.,negative
2636,nXG84TetMCmx8Tk_FlLUvQ,My steak was very over cooked and potato had a weird after taste.,negative
2637,nXG84TetMCmx8Tk_FlLUvQ,For a 100.00 meal it was pretty bad.,negative
2638,nXG84TetMCmx8Tk_FlLUvQ,Not sure how they are still in business closing at 8pm and serving food of this quality.,negative
2639,nXG84TetMCmx8Tk_FlLUvQ,Sorry BurgerPalace I feel like your days are numbered before your out of business.,negative
2640,9BZB3w9i0V-Ij4THBnZM3w,best place ever super yummy salad bar and food great service and friendly staff i will always return thanks ruby tuesday you are awesome,positive
2641,b7z8pPE6OvIEL7vyVEpoTw,"Husband was in the mood for pasta, but in Saraland, there's a serious lack of options for pasta.",negative
2642,b7z8pPE6OvIEL7vyVEpoTw,Then I remembered BurgerPalace so here we are.,negative
2643,b7z8pPE6OvIEL7vyVEpoTw,Staff are all wearing masks.,negative
2644,b7z8pPE6OvIEL7vyVEpoTw,Guests are seated spaced apart.,negative
2645,b7z8pPE6OvIEL7vyVEpoTw,"The salad bar was open, but I didn't get anything from it.",negative
2646,b7z8pPE6OvIEL7vyVEpoTw,We got the appetizer sampler - mozzarella sticks were amazing.,positive
2647,b7z8pPE6OvIEL7vyVEpoTw,"The pretzels were sooo soft, and the spinach dip was delicious.",positive
2648,b7z8pPE6OvIEL7vyVEpoTw,"It didn't look like we would have enough chips, but it turned out to be exactly the right amount.",positive
2649,b7z8pPE6OvIEL7vyVEpoTw,"My meal was chicken tenders, fries, and corn.",negative
2650,b7z8pPE6OvIEL7vyVEpoTw,"The chicken tasted fresh and hand battered, not frozen.",negative
2651,b7z8pPE6OvIEL7vyVEpoTw,"The corn was very buttery, and the fries were hot and salted just right.",positive
2652,b7z8pPE6OvIEL7vyVEpoTw,I ate every bit of it.,negative
2653,b7z8pPE6OvIEL7vyVEpoTw,Husband got some kind of shrimp sausage pasta.,negative
2654,b7z8pPE6OvIEL7vyVEpoTw,It isn't on the regular menu.,negative
2655,b7z8pPE6OvIEL7vyVEpoTw,It was a special.,negative
2656,b7z8pPE6OvIEL7vyVEpoTw,"He wasn't a huge fan of the sauce, but liked it otherwise.",negative
2657,b7z8pPE6OvIEL7vyVEpoTw,"I had really hoped to get dessert since the menu has a lot of mouth watering options, but I was stuffed.",negative
2658,b7z8pPE6OvIEL7vyVEpoTw,I'll have to come back and have dessert first next time!,positive
2659,V3yePQOssQl2s0ghH-Ld2w,BurgerPalace is always a safe go to.,positive
2660,V3yePQOssQl2s0ghH-Ld2w,I'm a big fan of the salad bar but I wish they would bring back the cottage cheese.,positive
2661,V3yePQOssQl2s0ghH-Ld2w,For lunch I usually stick with the salad bar and broccoli and cheese soup.,negative
2662,V3yePQOssQl2s0ghH-Ld2w,It never disappoints.,positive
2663,V3yePQOssQl2s0ghH-Ld2w,"For dinner, I prefer their steak.",positive
2664,V3yePQOssQl2s0ghH-Ld2w,"Believe it or not, their steaks are pretty good.",positive
2665,V3yePQOssQl2s0ghH-Ld2w,We sat in the bar area and our waitress was very attentive.,positive
2666,6lnHRURh73cTaBbQ5EOVdw,Hadn't been to a BurgerPalace in a longtime.,negative
2667,6lnHRURh73cTaBbQ5EOVdw,Now I see why.,negative
2668,6lnHRURh73cTaBbQ5EOVdw,Wait time was long for lunch time and wait staff very inattentive.,negative
2669,6lnHRURh73cTaBbQ5EOVdw,Not once did they come back to check and see if everything was OkHad to ask for basic things.,negative
2670,6lnHRURh73cTaBbQ5EOVdw, ,negative
2671,6lnHRURh73cTaBbQ5EOVdw,"Mustard, Ketchup or Mayo.",negative
2672,6lnHRURh73cTaBbQ5EOVdw,The two most prompt things they did was bring water and the bill.,negative
2673,6lnHRURh73cTaBbQ5EOVdw,Every time they bought something to the table I told the waiter Thank you.,negative
2674,6lnHRURh73cTaBbQ5EOVdw,Had a Bacon Cheese Burger with no Bacon after mentioning it to waiter they responded they didn't have any slices of Bacon so they put Bacon Chips very very sparsely at that.,negative
2675,6lnHRURh73cTaBbQ5EOVdw,So we had them take it off the Bill.,negative
2676,6lnHRURh73cTaBbQ5EOVdw,Tipped usual 20% still no Thank you for coming or come see us again soon.,positive
2677,6lnHRURh73cTaBbQ5EOVdw,Just felt like they don't care and the Food was just Ok.,negative
2678,6lnHRURh73cTaBbQ5EOVdw,I can do Ok at home without even trying.,positive
2679,6lnHRURh73cTaBbQ5EOVdw,Want be back anytime soon.,positive
2680,6lnHRURh73cTaBbQ5EOVdw,RB Tues. on 12mi in Novi Got to do much better.,positive
2681,Kz5x6A2uvz143aaZoJvGHA,The Saucy Hen doesn't exist when you search for the business after you have an issue with your DoorDash order and come to find out it's actually BurgerPalace scamming customers.,negative
2682,Kz5x6A2uvz143aaZoJvGHA,THEN when you leave this review: Saucy chicken sandwich had no sauce.,negative
2683,Kz5x6A2uvz143aaZoJvGHA,"Ordered tots on the side, received ten.",negative
2684,Kz5x6A2uvz143aaZoJvGHA,Ten actual tots.,negative
2685,Kz5x6A2uvz143aaZoJvGHA,"And for $4 mac-n-cheese,the container was barely 1/4 full.",negative
2686,Kz5x6A2uvz143aaZoJvGHA,Y'allshould be ashamed of yourselves but alsoshame on me for not checking reviews forthis scam......,negative
2687,Kz5x6A2uvz143aaZoJvGHA,the restaurant blocks you on DoorDash.,negative
2688,Kz5x6A2uvz143aaZoJvGHA,"Shame, shame, shame on you.",negative
2689,Kz5x6A2uvz143aaZoJvGHA,"How about instead of putting out bad food under a fictitious name (might want to change your photos up by the way, since they're the same on your current menu and all), you might want to own up for your actions and do better.",negative
2690,Kz5x6A2uvz143aaZoJvGHA,What a scam.,negative
2691,mclndYz6z4v5PadEZLrWqg,"Wonderful food, kids and adults really enjoyed this place.",positive
2692,mclndYz6z4v5PadEZLrWqg,Highly recommend you stop here.,negative
2693,mclndYz6z4v5PadEZLrWqg,It's on the way from Destin to the airport.,negative
2694,X--QUmiFWd9-eNe-l2g8Kw,Me and my wife ate lunch there today.,negative
2695,X--QUmiFWd9-eNe-l2g8Kw,We had 2 salad bars and had steak fajitas and shrimp fajitas to take home for dinner.,negative
2696,X--QUmiFWd9-eNe-l2g8Kw,"Upon opening the box that the shrimp fajitas were in, bam big dead cockroach staring at us.",negative
2697,X--QUmiFWd9-eNe-l2g8Kw,I called them up to tell them about it and the manager tells me it could of came from anywhere.,negative
2698,X--QUmiFWd9-eNe-l2g8Kw,"I proceeded to tell him I wasn't calling to get my money back, just to inform him of the situation just to see what he would say.",negative
2699,X--QUmiFWd9-eNe-l2g8Kw,That's when he tells me it could have gotten in there when we left.,negative
2700,X--QUmiFWd9-eNe-l2g8Kw,It's a shame because we liked going there to eat.,negative
2701,X--QUmiFWd9-eNe-l2g8Kw,I will not ever go in there and eat again.,negative
2702,X--QUmiFWd9-eNe-l2g8Kw,Freakin gross.,negative
2703,X--QUmiFWd9-eNe-l2g8Kw,Made me sick to my stomach.,negative
2704,vgYf-hoYTCyUl0aSA7QEcQ,"Ordered a ribeye medium well, came to me mooing.",negative
2705,vgYf-hoYTCyUl0aSA7QEcQ, It happens.,negative
2706,vgYf-hoYTCyUl0aSA7QEcQ," I sent it back, and I'm ~99% sure the kitchen crew microwaved it, very rubbery and too quick to have been put on the grille.",negative
2707,vgYf-hoYTCyUl0aSA7QEcQ," But something else is making my stomach gurgle, not sure, but thinking it was the salad bar.  I'm done with BurgerPalace not what it used to be.",negative
2708,cDTvCrNMrRun7-W60NiMiA,It's just okay.... Nothing to get excited about.,positive
2709,cDTvCrNMrRun7-W60NiMiA,Average food but definitely overpriced.,negative
2710,cDTvCrNMrRun7-W60NiMiA, Best part of the visit was our server.,positive
2711,cDTvCrNMrRun7-W60NiMiA, She was so friendly!,positive
2712,PQWjXTcAzXulBPWeBv6yTw,Quite a few of us ordered lunch from this location today while we were working.,negative
2713,PQWjXTcAzXulBPWeBv6yTw,"Very shortly after eating, 3 of us got pretty sick.",negative
2714,PQWjXTcAzXulBPWeBv6yTw,"One had the Bourbon chicken and mashed potatoes, one had chicken tenders and fries, and I had the tots appetizer.",negative
2715,PQWjXTcAzXulBPWeBv6yTw,"We are not sure what it was in the food that made us sick, but we have been pretty sick since about 15-20 minutes after eating.",negative
2716,PQWjXTcAzXulBPWeBv6yTw,"I will never order from this BurgerPalace again...it was one of those awful, sick experiences.",negative
2717,atICMujnUDlNVkLwZUmE9g,I'm still amazed that this place is still open.,positive
2718,atICMujnUDlNVkLwZUmE9g,Had lunch there a few days ago and the food although descent was WAY over priced.,negative
2719,atICMujnUDlNVkLwZUmE9g,"The appearance of the restaurant was the same as 20 years ago, but back then there were patrons.",negative
2720,atICMujnUDlNVkLwZUmE9g,"On this last visit i only saw half dozen people there, and it should have been packed with the lunch crowd as we're all the others in town.",negative
2721,atICMujnUDlNVkLwZUmE9g,I won't be returning when they're are plenty of other restaurants in town.,negative
2722,3Ag377oif8derpoxhFeT7A,Ordered full rack of ribs to go and they were very dry and tough.,negative
2723,3Ag377oif8derpoxhFeT7A,I think they were cooked and shelfed under the warming light for too many hours,negative
2724,3Ag377oif8derpoxhFeT7A,This is the second time I got dry tough ribs.,negative
2725,3Ag377oif8derpoxhFeT7A,"Not sure I will order again from BurgerPalace To be fair I have gotten delicious, moist and tender fresh ribs many times before from Tuesday.",positive
2726,3Ag377oif8derpoxhFeT7A,"Must be a bad management decision to serve old dry ribs to take out customers, figuring they wont bring them back.",negative
2727,Tl7TtgcNM0Uy3qgCf9_mag,My friends and I keep this place busy!,positive
2728,Tl7TtgcNM0Uy3qgCf9_mag,Good food and the staff are friendly and helpful.,positive
2729,Tl7TtgcNM0Uy3qgCf9_mag,Food quality is always on point.,positive
2730,Tl7TtgcNM0Uy3qgCf9_mag,Definitely get the ribs.,negative
2731,Tl7TtgcNM0Uy3qgCf9_mag,"I recommend the Texas dry rub, and go ahead and order the full rack.",positive
2732,Tl7TtgcNM0Uy3qgCf9_mag,Cannot breakup the whole family and leave the other six behind.,negative
2733,Tl7TtgcNM0Uy3qgCf9_mag,NO RIBS LEFT BEHIND!,negative
2734,Ak5XUM1ED40rRxfSIYa1vg,Great place to get better than fast food after work.,positive
2735,Ak5XUM1ED40rRxfSIYa1vg,They give a discount to the Best Western next door.,positive
2736,Ak5XUM1ED40rRxfSIYa1vg,The food is usually better than average for what you'd expect from BurgerPalace,positive
2737,Ak5XUM1ED40rRxfSIYa1vg,They always have room for seating.,negative
2738,Ak5XUM1ED40rRxfSIYa1vg,The wait staff and bartenders are friendly.,positive
2739,Ak5XUM1ED40rRxfSIYa1vg,It doesn't take long to be a regular here.,negative
2740,Ak5XUM1ED40rRxfSIYa1vg,Well managed chain restaurant.,positive
2741,b4LHSn8ERUNvkyh7NS2_5w,Ordered a burger for takeout got home took a bite outside cooked.,negative
2742,b4LHSn8ERUNvkyh7NS2_5w,Inside was raw called the store to get hung up on issue was never resolved will not be back.,negative
2743,r-9Z-3bnPK1pxiR6LTHrQA,Untappd,negative
2744,r-9Z-3bnPK1pxiR6LTHrQA,241I gotta show some chain loveFood and beer were greatI decided to go to Lupulin in Sioux Falls to get their Untappd Badge.,positive
2745,r-9Z-3bnPK1pxiR6LTHrQA,Little did I know that BurgerPalace next door has their own Untappd Badge.,negative
2746,r-9Z-3bnPK1pxiR6LTHrQA,I am not aware of any other BurgerPalace's that have one.,negative
2747,r-9Z-3bnPK1pxiR6LTHrQA,They also have an Untappd Board to boot.,negative
2748,r-9Z-3bnPK1pxiR6LTHrQA,Get your name up there in lights!Bartender,negative
2749,r-9Z-3bnPK1pxiR6LTHrQA,was super friendly and attentive.,positive
2750,r-9Z-3bnPK1pxiR6LTHrQA,My food was solid.,positive
2751,r-9Z-3bnPK1pxiR6LTHrQA,No complaints whatsoever.,negative
2752,r-9Z-3bnPK1pxiR6LTHrQA,I got the New Orleans Seafood dish which is Tilapia with shrimp in a creamy sauce.,negative
2753,r-9Z-3bnPK1pxiR6LTHrQA,Normally comes with zucchini but I was allowed to substitute broccoli.,negative
2754,r-9Z-3bnPK1pxiR6LTHrQA,Would definitely get it again.,positive
2755,r-9Z-3bnPK1pxiR6LTHrQA,So get off your high horse.,negative
2756,r-9Z-3bnPK1pxiR6LTHrQA,Chains need patronizing too!,negative
2757,kbjaNUs6Ra1ASc7OR7FyFQ,"Spent 4hrs on the Highway today and settled into our hotel, and then we took a walk over to the BurgerPalace",negative
2758,kbjaNUs6Ra1ASc7OR7FyFQ,I can't explain how attentive the staff was and how great their courtesies were; it was that good.,positive
2759,kbjaNUs6Ra1ASc7OR7FyFQ,This is probably one of the best places I've been to in a long while that had it all together from all angles.,positive
2760,kbjaNUs6Ra1ASc7OR7FyFQ,Everything was clean/immaculate and the food was delicious.,positive
2761,kbjaNUs6Ra1ASc7OR7FyFQ,They did such a great job.,positive
2762,kbjaNUs6Ra1ASc7OR7FyFQ,Couldn't have asked for a better rest stop.,positive
2763,Pz72qqpVhgu3j9x8mUlQRw,"Haven't been here in a long time, but decided to go because of the great salad bar.",positive
2764,Pz72qqpVhgu3j9x8mUlQRw,We weren't disappointed in that aspect.,negative
2765,Pz72qqpVhgu3j9x8mUlQRw,It has been remodeled and is a very nice place.,positive
2766,Pz72qqpVhgu3j9x8mUlQRw,I was with my friend who was in town for dialysis and she can't eat a lot of things so ordered a plain burger well done.,negative
2767,Pz72qqpVhgu3j9x8mUlQRw,My mother ordered a fancy burger medium well.,positive
2768,Pz72qqpVhgu3j9x8mUlQRw,When they came my friends was pink in the middle and my moms was rare.,negative
2769,Pz72qqpVhgu3j9x8mUlQRw,My friend sent hers back.,negative
2770,Pz72qqpVhgu3j9x8mUlQRw,She has been a cook for years and so I asked her what the plan was in a situation like this.,negative
2771,Pz72qqpVhgu3j9x8mUlQRw,She said you make them a new burger.,negative
2772,Pz72qqpVhgu3j9x8mUlQRw,After 10 minutes her burger came back on a very hot plate.,positive
2773,Pz72qqpVhgu3j9x8mUlQRw,We looked at each other and knew exactly what happened.,negative
2774,Pz72qqpVhgu3j9x8mUlQRw,The cook nuked it.,negative
2775,Pz72qqpVhgu3j9x8mUlQRw,And what proof do we have?,negative
2776,Pz72qqpVhgu3j9x8mUlQRw,Her bun was rock hard.,positive
2777,Pz72qqpVhgu3j9x8mUlQRw,"Add into this the waitress looked like she'd just been flogged in the kitchen-bawling face, tears, etc. so not sure what happened back there but it wasn't her fault.",negative
2778,Pz72qqpVhgu3j9x8mUlQRw,So not very happy with this visit.,negative
2779,wtNliIB8_ZpWTgQBAKWpzw,Great experience !! Great wait staff made it enjoyable... oh and the food was yummy too!!!,positive
2780,wtNliIB8_ZpWTgQBAKWpzw,Kudos to Bailey!!!!,positive
2781,ckb_y2Z6IDbmEfQ29wXyDg,A must!!,positive
2782,ckb_y2Z6IDbmEfQ29wXyDg,I ordered online and picked up food to go.,negative
2783,ckb_y2Z6IDbmEfQ29wXyDg,"I had a gift card, so consequently I went inside to purchase my food.",negative
2784,ckb_y2Z6IDbmEfQ29wXyDg,"The restaurant has remodeled within the past year, and the place looks AMAZING!",positive
2785,ckb_y2Z6IDbmEfQ29wXyDg,"When I entered, the hostess told me I should go to the bar to get my takeout order.",negative
2786,ckb_y2Z6IDbmEfQ29wXyDg,"The bartender was friendly, pleasant, polite, just exceptional.",positive
2787,ckb_y2Z6IDbmEfQ29wXyDg,I have to take a minute & stop to tell you about the actual BurgerPalace restaurant building itself.,negative
