review_id,review_date,review_rating,review_title,review_text,review_url,lang,author_avatar,author_url,author_name,location,author_contributions,review_useful_count,review_funny_count,review_cool_count,business_response_text,business_response_name,business_response_role,review_response_date,business_id
TNZ5k9ri7GFDzIgKRyXcbQ,2012-03-24,4,,"Not sure why it doesn't have a better rating, but the service was professional and the food was worth the price. My dish was the Louisiana Fried Shrimp that had a nice cajun kick, a side of onion rings and a side of sliced tomato drizzled with a balsamic vinaigrette. It was very filling and satisfying. For dessert I tried the Blondie, which was ok, but not the best. But the experience in its entirety was superb.",https://www.yelp.com?hrid=TNZ5k9ri7GFDzIgKRyXcbQ,en,https://s3-media0.fl.yelpcdn.com/photo/_BxwHx607iMhnV1LFX6FOA/60s.jpg,https://www.yelp.com/user_details?userid=S9gOIl9jdJYtNW5jgEbLJQ,Princess G.,"Port Charlotte, FL",24,2,0,1,null,null,null,null,nAXbevo45AUd4jnKekzjwQ
OCtIYm3o8nJLgosSvbs4aQ,2012-01-21,2,,"Fair food .... but noisy and dirty. Waiter was overly friendly (hey, bring me my food....I don't want to be your buddy)!  The friendly waiter was super slow. I'll go elsewhere next time.",https://www.yelp.com?hrid=OCtIYm3o8nJLgosSvbs4aQ,en,https://s3-media0.fl.yelpcdn.com/photo/E39bWXIlHrIEYi9b5PfiBQ/60s.jpg,https://www.yelp.com/user_details?userid=CFMcyNq9RonBYI8FF7NmRA,Chris E.,"Lincoln, NE",92,0,0,0,null,null,null,null,nAXbevo45AUd4jnKekzjwQ
STNznENy0MZAHT53MLW9Fw,2011-09-17,5,,Very friendly service and very good food. I had the turkey avocado burger with green beans and zucchini on the side. The burger was excellent and the sides were good. I also had a nice draft beer. I was at the bar and thr bartender was wonderful and attentive. I will come back when I am back on town.,https://www.yelp.com?hrid=STNznENy0MZAHT53MLW9Fw,en,https://s3-media0.fl.yelpcdn.com/photo/nl7bkiRHzO7usIMJjB3RdQ/60s.jpg,https://www.yelp.com/user_details?userid=58MqV3Lwra0qOm8sgeX9DQ,JONATHAN A.,"North Vancouver, Canada",19,0,0,0,null,null,null,null,nAXbevo45AUd4jnKekzjwQ
VitRAGqX-kHenla8c8pzWw,2011-09-13,3,,"I always remember seeing commercials for Ruby Tuesday on TV when I lived in southern California but would NEVER see any wherever I went...so it was cool to finally see that there's a Ruby Tuesday right across the street when we arrived at our hotel for our Atlanta visit!We got to our hotel pretty late since there was delay at the airport/rental car, so we settled on having a late dinner here. It took awhile for us to get seated - the restaurant was about half (maybe a little less than half) full with lots of servers, but somehow no one was by the door to seat customers. When we finally sat down, the service was pretty good for the rest of the night, though!We (me, my mom, & my sister) ordered:1. fresh guacamole dip - overall, it was a little dry & they didn't mix it very well because there was a huge part where it was SUPER salty! but it does come with endless chips (not that we needed refill...we were super full after the 3 dishes) and the kick from the jalapeno gets to you every now and then too, ha ha...2. fried mozzarella - pretty standard appetizer, was very hot/crispy so it was very good!3. New Orleans Seafood - I think we were tricked by the picture in the menu because our dish looks nothing like it! well, i think it's because the shrimps were much smaller and we only had 3 or 4 of them on our tilapia...overall pretty good, and we got fries + green beans. fries were delish but the green beans were kind of blackened from over-cooking...4. NY cheesecake - this was SUPER delicious...it was unfortunate that we stuffed ourselves with food; otherwise, we would have killed it in a heartbeat!I was pretty impressed by the service here - very attentive & very fast at serving. I would say the service is excellent but the food experience here overall is very similar to a TGIF...not super great, but not bad either!",https://www.yelp.com?hrid=VitRAGqX-kHenla8c8pzWw,en,https://s3-media0.fl.yelpcdn.com/photo/HuqIE_q8PXk_Btu0Tl-5Lw/60s.jpg,https://www.yelp.com/user_details?userid=P6zpT_1VHl7lpzUlrq2Btw,Cathy W.,"Sunnyvale, CA",688,2,0,0,null,null,null,null,nAXbevo45AUd4jnKekzjwQ
6092kTpO-2WLD2RdNMI9-A,2010-02-05,4,,"Gotta love the Dirty South!  Came here after a brief visit with the Atlanta PD.  Ordered me up a cheeseburger, medium well with PIMENTO CHEESE.  Yup, you heard correctly, PIMENTO CHEESE.  I topped off that bad boy with some cole slaw and devoured that burger like a hungry tiger would a helpless baby cow!  Loved it!  To all the veg heads out there, suck it!",https://www.yelp.com?hrid=6092kTpO-2WLD2RdNMI9-A,en,https://s3-media0.fl.yelpcdn.com/photo/FpRSwYtlYVKrl-0QSeXbPg/60s.jpg,https://www.yelp.com/user_details?userid=2SA4ACQlAItfO0jFo0tzlQ,Toasty B.,"Savannah, GA",98,0,0,0,null,null,null,null,nAXbevo45AUd4jnKekzjwQ
ecsKAD3gKEIaD4kg7KFDew,2022-07-04,1,,"Went into the dining room for supper at around 8:15 and waited 30 minutes before going to the bar and was asked  ""What""? Really that's how you greet someone. I just left. No wonder this place is dead and has 2 stars. I went to Malone's across the street.",https://www.yelp.com?hrid=ecsKAD3gKEIaD4kg7KFDew,en,https://s3-media0.fl.yelpcdn.com/photo/nOCFxZfAw_gLuFCuttJZzA/60s.jpg,https://www.yelp.com/user_details?userid=IG5hWTHE_lCfVzvGBmdEUA,Matt S.,"Beloit, WI",11,0,0,0,"Matt, we are sorry to hear we didn&#39;t provide you with the service you deserve. We want to make this up to you and hope you will reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-07-08,_O9dQrC0gx9k7TW8WOKJMw
k0YcQt7Hue04lvcsCu2Huw,2022-06-27,1,,No one was at the front to seat our party. A young lady who was there waiting on here take out food that should have been an hour prior motioned to someone around the corner. The manager and an employee emerged and began arguing in front of us. Two RED flags in less than 5 minutes and we should have left immediately but decided to stay and dine in. Tables weren't clean and restaurant was nearly empty. Bottom line it took nearly an hour for our food to arrive. Service was subpar. We will not visit this RT again. This is disheartening because we would eat here at times passing through Atlanta before COVID pandemic. Should have read reviews before dining because each conveyed the truth. Complete overall needed.,https://www.yelp.com?hrid=k0YcQt7Hue04lvcsCu2Huw,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=KOQeG4caF-jfm5u8PSiGgw,Derrick H.,"GA, GA",1,0,0,0,"Derrick, we are disappointed to hear our team did not provide you with the experience you deserve. We work hard to offer our guests the utmost professional service on every visit. When possible, reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-06-28,_O9dQrC0gx9k7TW8WOKJMw
yxPSc-pkUhqYladL9kWxAg,2022-05-07,1,,We were in a hurry to leave town. So going to Ruby's our fave in Pendacola. But here we waited and waited and waited. The hostess literally dragged her feet. A small beer arrived about a half hour later. An hour later and still no food! If I could give negative stars I would.We finally left after much patience. Unbelievable!!!,https://www.yelp.com?hrid=yxPSc-pkUhqYladL9kWxAg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=nn9-LzEPcs9vvloFxubASg,Gary H.,"FL, FL",1,0,0,0,"Gary, we are disappointed to hear about your experience. We work hard to provide our guests with prompt service on every visit. We missed the mark and ask that you reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-05-09,_O9dQrC0gx9k7TW8WOKJMw
-vq0lULgtmS4IB22qxIeFg,2022-05-07,1,,Slow!  Don't go here unless you have a lot of time.    30 minutes to get a beer after ordering!  Still waiting for food an hour after ordering.  Not even busy at all.,https://www.yelp.com?hrid=-vq0lULgtmS4IB22qxIeFg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=oLs6r8eq8ofvPyBiTvzCyQ,Lynn C.,"Pensacola, FL",12,0,0,0,"Lynn, we are disappointed to hear about your experience. We work hard to provide our guests with prompt service on every visit. We would like to make this up to you and ask that you reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-05-09,_O9dQrC0gx9k7TW8WOKJMw
09xmiKCDfml8VocxRFe9RQ,2022-04-17,1,,"High priced, frozen cooked. Hamburger was tasteless and fries cold and soft. Do not recommend.",https://www.yelp.com?hrid=09xmiKCDfml8VocxRFe9RQ,en,https://s3-media0.fl.yelpcdn.com/photo/usjmOlZJI1Aw-yrQgclZGg/60s.jpg,https://www.yelp.com/user_details?userid=1SstS0UChyKIc_QQxFqSkQ,John W.,"Lehigh Acres, FL",9,0,0,0,"We are disappointed to learn about your experience, John. We work hard to provide our guests with delicious food at a fair price and would like to make this up to you. When possible, send us an email at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-04-18,_O9dQrC0gx9k7TW8WOKJMw
45vVtkNvTaFracbSrJkbJw,2022-04-04,1,,Went here for random dinner and had to wait incredibly long to be seated. When we got there it wasn't even busy. The hostess was very incompetent. She just kept waking back and forth not giving any update on the wait time. Once we finally were seated our waiter kept asking if we wanted to sit in the front instead even after saying we were fine where we were. The food was decent and came out in a timely manner. Definitely train your employees on basic customer service skills..,https://www.yelp.com?hrid=45vVtkNvTaFracbSrJkbJw,en,https://s3-media0.fl.yelpcdn.com/photo/YYxbpYjcvHIjungr-3Ad9A/60s.jpg,https://www.yelp.com/user_details?userid=8UwGmb-R2CgsfKuPVozqNg,Malcolm P.,"Midtown, Atlanta, GA",5,0,0,0,"While we are pleased to hear you enjoyed your food, we are disappointed to learn you did not receive excellent service from our team. We would like to make this up to you and address your concerns. When possible, reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-04-05,_O9dQrC0gx9k7TW8WOKJMw
3T3VkMIdT-aqgBeOSjfGnw,2022-03-28,1,,"This location is disgusting!!!! When we walked in, we thought we were at an abandoned Piccadilly's! The salad bar is like right past the front entrance (think summertime, now think flies...flying everything), the set-up and decor if you can it that is totally gross and was a total turn-off. The floor was filthy and after we were seated we look to the the right and some unfit parent has allowed their non-talented child to scribble mess all over the wall in crayon...WTF allows this??? And what's really disturbing is that the establishment did not even remotely try to remove it or paint over it, but felt it was ok to seat customers next to it?? The service was....I'm not sure how to describe...her intentions were sincere, but she yapped way too much (not in the mood to hear anything when your food is unappetizing), she kept coming to our table every 5 minutes to check, yet kept bringing wrong sh!@ and it was beyond annoying! The cheeseburger was, ugh, could've gotten a better one at BK, asked for everything on side, but of course it came with everything on it, my friends asked for no sour cream on dried-out potatoes and of course it came dripping and oozing with sour cream, we asked for very little ice in our drinks and the glass comes filled to the top (we ask the waitress for a glass and spoon to take out all of the ice, she watches us do this, yet NEVER offers to have the drinks remade)....and the only response we get from the waitress is, ""I told them too, I told them too."" Uh, that's not a an appropriate response if you keep delivering the wrong sh!@ to people's table. Will NEVER EVER come to this location again!",https://www.yelp.com?hrid=3T3VkMIdT-aqgBeOSjfGnw,en,https://s3-media0.fl.yelpcdn.com/photo/79-xagtpuG31xav-ZK1DsA/60s.jpg,https://www.yelp.com/user_details?userid=jqw1k__Spr-aSWusQhpeHQ,J B.,"Atlanta, GA",85,0,0,0,"We are disappointed to hear about your experience, as we work hard to provide our guests with a clean, comfortable environment to enjoy themselves in, and professional service from our team. We seem to have missed the mark and would like to restore your confidence in us. We appreciate your feedback and ask that you reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a> so we can make this up to you. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-03-29,_O9dQrC0gx9k7TW8WOKJMw
Ay4ewyM_sjFXJxT_ehzdaw,2022-03-25,1,,Wait time was just horrible. Server was more worried about other things then our table. Went to the gas staion after to buy things to eat for dinner. If they really cared about good food and service they would fire the entire crew. Hire someone to come in and clean the place. Then do a regrand opening.,https://www.yelp.com?hrid=Ay4ewyM_sjFXJxT_ehzdaw,en,https://s3-media0.fl.yelpcdn.com/photo/8ulCqccJWgJ3GnmWDbIijA/60s.jpg,https://www.yelp.com/user_details?userid=GCdEd3XAYJhTTGb0XyxXFQ,hanna h.,"Spring Valley, CA",5,0,0,0,"Hanna, we are disappointed to hear about your experience. We work hard to provide our guests with attentive, appreciative service and delicious food on every visit. We would like to discuss your concerns further so we can make this up to you and ask that you reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-03-28,_O9dQrC0gx9k7TW8WOKJMw
lcYvu8o-Wzfdv6xHtpzC7Q,2022-02-21,1,,Horrible service! Staff doesn't give a damn. They act like you are bothering them to get service. Everyone is in the kitchen and NO ONE is on the floor...not even a bartender. People are wondering if they are closed. The manager shld be fired for a piss poor staff. The walls are filthy in the booths. Gross!!,https://www.yelp.com?hrid=lcYvu8o-Wzfdv6xHtpzC7Q,en,https://s3-media0.fl.yelpcdn.com/photo/dB1kWQIN5VpzwlacUGT4Nw/60s.jpg,https://www.yelp.com/user_details?userid=x30qxv9nnw34_qaJ3mK5tw,Kaye M.,"Morrow, GA",4,0,0,0,"Kaye, we are disappointed to hear about your experience. We take great pride in offering our guests attentive service and a clean, comfortable environment to enjoy themselves in. We would like to discuss your concerns further, and ask that you email us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-02-22,_O9dQrC0gx9k7TW8WOKJMw
EWPktxGrTiIho5XsGzF-LA,2022-02-10,1,,"Visiting from out of town and came in for a late lunch after traveling. We were a party of three and came in the middle of the afternoon and though the restaurant was empty except for the bar, we waited for 5-10 min to be seated. When someone came to seat us, she said that she saw us waiting but did not apologize for making us wait or offer a reason as to why. Our server was polite and friendly but was not very attentive; it took a long time for her to come back and take our order. The restaurant remained fairly empty during our time there and our appetizer and food still took longer than it should've (2 hamburgers and a ceaser salad). When our food did come, she brought us a salad without any silverware. When we asked her to bring silverware, she said she would but never came back. We had to go up to the bar to request them. I would not recommend coming back. The food was okay but wait staff had poor customer service.",https://www.yelp.com?hrid=EWPktxGrTiIho5XsGzF-LA,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=PjptQr-akJsZFMJLITjqmw,Caitlin J.,"Saint Paul, MN",1,0,0,0,"Caitlin, we are disappointed to learn about you and your group&#39;s experience at our restaurant. We value our guests greatly, and work hard to provide them with friendly, prompt, and accommodating service on every visit. This is far from the impression we wanted you to leave with, and we&#39;d like to make this up to you however we can. When convenient, we ask that you reach out to us via email at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-02-11,_O9dQrC0gx9k7TW8WOKJMw
vdldpKAuzR48xrVBjlrppA,2012-07-29,1,,"Terrible service !!!!!!  And they are running a parking scam ! Restaurant is in east point .........a few feet away parking lot is in hapeville  . Walked my friend to her car they booted me !!!! Ask manager to explain and tell parking service that I just ate there , he did nothing !!!!! Signs states that parking is for Ruby Tuesday and hotel . After arguing with boot service had to pay or leave car !!!! 75 dollars !!! Manager of restaurant did nothing !!!!(  Plus bad service and friend discovered  a piece of hair in her food....... a long pieceof hair inner twined in her broccoli ) again manager did nothing !!!!!! Bad Service !!!! Bad Parking !!!! Bad  Restaurant !!!!!! Warning !!!!!!!!",https://www.yelp.com?hrid=vdldpKAuzR48xrVBjlrppA,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=8u8ujJyR25DbsqcmLq-Q9w,Mark W.,"Atlanta, GA",2,0,0,0,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
hIVS3Rvyk6-AQvOiSPYPkw,2012-04-16,1,,"Horrible service!!! Ordered one of two talapia meals, was brought the wrong one, ordered wine and was charged more for it than it was supposed to be, before we could even put our behinds in the booth we were asked what we wanted to drink-can i look at the menu first?!!!! Will not go back ever again!!!",https://www.yelp.com?hrid=hIVS3Rvyk6-AQvOiSPYPkw,en,https://s3-media0.fl.yelpcdn.com/photo/akB9ksduesfT2rJojASN4g/60s.jpg,https://www.yelp.com/user_details?userid=SgU07dT60T2pb3FtlH6_SQ,Darlene W.,"Peachtree City, GA",3,2,0,1,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
I0EjqNX9acu8qRKysM_28Q,2011-12-27,1,,"The place is Nice and clean however the service is horrid. Im actually sitting hrre right now and we waited 30 minutes for someone to take drinks. Ok this place sucks the food better be good.----When i got the food my order was wrong.. Seriously.. there are barely any people working.. And when we ordered to go, OUR SHRIMP WAS UNCOOKED. Worst place ever.",https://www.yelp.com?hrid=I0EjqNX9acu8qRKysM_28Q,en,https://s3-media0.fl.yelpcdn.com/photo/4OtBeRhmReT2wopYcKTdDA/60s.jpg,https://www.yelp.com/user_details?userid=yb1zWTx9ddoptNASQPWRjg,jenna l.,"San Jose, CA",10,2,0,1,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
MLfSqQzNxcrTRsyq6UOzgg,2011-10-04,3,,Nicely appointed salad bar.  Typical basic menu.  Good wait service.,https://www.yelp.com?hrid=MLfSqQzNxcrTRsyq6UOzgg,en,https://s3-media0.fl.yelpcdn.com/photo/eSVWNpFgU29muFVidRvH9w/60s.jpg,https://www.yelp.com/user_details?userid=IUSDyfv9t2V0G3vrLd9ZVQ,Jay O.,"Waxhaw, NC",956,0,0,1,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
Mtjs0Pq_Ylwpwj9kMdO7VQ,2011-04-13,4,,"I'm such a fan of a half way decent salad bar and therefore, I love Ruby Tuesdays over counterparts.  This one in particular is absolutely fabulous.....if you order the salad bar (I imagine this is the case with this chain).  I have gone here with a group of 12 to 15 people and 45 minutes in, people were only getting drinks.  Unacceptable with an hour lunch!  If you do brave the menu for an entree, a salad bar usually can be added for a buck.  They've added some new additions like the southwest corn/black beans mix, red peppers and they seem to cycle through other things (cherry tomatoes versus tomato slices for example).  All in all, this is the only place I know of in the area where you can make your own salad and they do well enough to get my service.  That makes me a fan",https://www.yelp.com?hrid=Mtjs0Pq_Ylwpwj9kMdO7VQ,en,https://s3-media0.fl.yelpcdn.com/photo/qNXp7QsgIMXdTCxVXAvM-w/60s.jpg,https://www.yelp.com/user_details?userid=K8VSrOOCdXS9VX5S66W4GQ,Jamarcus T.,"Stone Mountain, GA",1634,1,1,0,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
-UK6ZJ0GitSX0Eju-NuIqw,2011-01-17,5,,"Food was great, the Service was fast.  Best off all the people there are very honest.  My cousin forgot his new $500 watch inside the mens restroom and had to catch a flight to Virginia.  He thought he lost the watch for good.  But to my amazement when I called Ruby Tuesday, Charles the Shift Manager at the time, went out of his way and found the watch for us.  We are so happy that honest people stil exist and works at that location.  Thanks again Charles and our waiter Marvin for such great food and honesty!Sincerely,Wendy",https://www.yelp.com?hrid=-UK6ZJ0GitSX0Eju-NuIqw,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=91Pgk4r8gjj2m7AMZX-a6g,Wendy C.,"Woodbridge, VA",1,0,0,0,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
5WmJBEg4e2L8Hi4qSJapLQ,2021-10-16,5,,"Good service , excellant salad bar . Generous drinks .worth the money more than other comparable chain restaurants.",https://www.yelp.com?hrid=5WmJBEg4e2L8Hi4qSJapLQ,en,https://s3-media0.fl.yelpcdn.com/photo/gjxZSdrVixZSwR7uBhuamg/60s.jpg,https://www.yelp.com/user_details?userid=200HVFXG3jS2XK4HSeCO2A,Marc A.,"Rome, OH",59,0,0,0,"Marc, we&#39;re appreciative of your generous compliments and praise! It&#39;s amazing to know that you find such great value in our menu. We can&#39;t wait to welcome you back!",Guest Services ..,Business Customer Service,2021-12-29,0IhZQb-iKzlOocsqExmUCA
Jjj4xvhi78_g4L6pnwZWfQ,2021-09-16,2,,"Got a few items to go, including two Cobb Salads. They forgot the egg on both and were closed by the time I noticed.",https://www.yelp.com?hrid=Jjj4xvhi78_g4L6pnwZWfQ,en,https://s3-media0.fl.yelpcdn.com/photo/AcQl7d3d-LBomuepcTp06A/60s.jpg,https://www.yelp.com/user_details?userid=U_mLJsJoxfvJ8Zjhkg_Lmw,Laurel V.,"San Diego, CA",6,0,0,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
t3xgOWYCu7aB6mTZauNNmg,2021-09-08,5,,"Luke & Dalton we're our bartenders and they both were absolutely phenomenal! As Luke was coming off of shift, Dalton took over our check at the bar. My fiancé & myself both ordered hot & dirty martinis, one set from Luke and my fiancé's second from Dalton and they both made the perfect build of the cocktail. Food was also spectacular for a chain, we have had such luck at our local RT in upstate NY. Highly recommend Somerset!",https://www.yelp.com?hrid=t3xgOWYCu7aB6mTZauNNmg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=sbUQZq_kKgEa3gJN9GJBmA,Ashley U.,"Wynantskill, NY",3,0,0,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
muka2I_-aW7hU6fBeqQTmw,2021-07-02,3,,"Understaffed and you can tell. The staff was nice and the food was good. The staff wore masks, some under the nose, but still better than many other places. One of our meals didn't get their side of mashed potatoes until we were leaving. The waiter put it in a to go box which was nice but a little frustrating that it wasn't served with the meal. Overall, okay.",https://www.yelp.com?hrid=muka2I_-aW7hU6fBeqQTmw,en,https://s3-media0.fl.yelpcdn.com/photo/2u0d-dXZslRKTAqgUHsfUA/60s.jpg,https://www.yelp.com/user_details?userid=GTDSZDYeP0d9UKGMdAia1g,Hannah K.,"Louisville, KY",30,0,0,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
r2JZDGWoGNweOww6VZNSNA,2020-09-02,5,,"Ruby Tuesdays in Somerset is a good restaurant . Everyone wears a mask and they seem to clean after every customer I feel very safe eating there. The food is reasonably priced and very good ,wide selection of food which is rare in this time of Covid 19. Service is also very good no complaints whatsoever.",https://www.yelp.com?hrid=r2JZDGWoGNweOww6VZNSNA,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=eNQjN_BVKKhPVwiXk4Xtsg,Stephen K.,"Davidsville, PA",46,0,0,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
pqsb1Jqxy3twIXj5pVYnXA,2013-11-04,2,,"Salad bar was bland, servers chatting about their boyfriends right behind our heads, salmon tasted like a combo of fish and rubber",https://www.yelp.com?hrid=pqsb1Jqxy3twIXj5pVYnXA,en,https://s3-media0.fl.yelpcdn.com/photo/jIwnl9zxCismmax7K-NEHw/60s.jpg,https://www.yelp.com/user_details?userid=z8cWK6QHFgHQoPxVNc6TNg,Jason R.,"Indianapolis, IN",52,0,1,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
zRGq91vTlzos9GHyYSD8IQ,2013-07-30,3,,"It's your typical Ruby Tuesday complete with the salad bar. We stopped in here for lunch and the place was pretty empty, although we were here early (around 11:30). Restaurant was clean and server was friendly and attentive to our needs. I always hit the salad bar when at a Ruby Tuesday's and I love their croutons, especially when they come out warm! I went with the Ruby mini lunch special which included two mini-cheeseburgers plus the salad bar. Overall, no complaints.",https://www.yelp.com?hrid=zRGq91vTlzos9GHyYSD8IQ,en,https://s3-media0.fl.yelpcdn.com/photo/PvQXDfaSP-7Dic6JqVbJtA/60s.jpg,https://www.yelp.com/user_details?userid=REFGsoLynoBWxdTEJeXYfw,Greg L.,"Collegeville, PA",932,0,0,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
1t34oj9L-THD7Znx15jEYw,2013-02-26,2,,The salad bar is about the only thing on the menu worth a grain of salt. I ordered. $17 bacon wrapped shrimp and ribs. My co-worker ordered the Chicken Alfredo. His broccoli was mush. My shrimp had the  smallest morsel of bacon on it I have ever seen. Not Impressed.,https://www.yelp.com?hrid=1t34oj9L-THD7Znx15jEYw,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=mFGzzGhZBEVLFaiFTMP31Q,Phillip B.,"Wendell, NC",3,0,0,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
ZKtoEttVZkCzEFr4NVJQjQ,2012-12-23,2,,"During our first night in this area we looked for a non ""fast food"" place to sit and have a nice dinner.  The interior was nice looking but all the food was bland mostly lacking basic seasoning.  From the shrimp fondue appetizer that was part of their advertised ""push"" to the rib eye steak or even the salmon that appeared precooked with heavy blackening rub (more burnt taste that seasoning).The only decent food was the spinach/artichoke dip and 3 pieces of grilled shrimp (for $3) that we ordered to go with the salmon.Service was okay but I would not return due to the food.  The grilled vegetable wrap at my ski resorts bar had better flavor overall.During out first night in this area we looked for a non ""fast food"" place to sit and have a nice dinner.  The interior was nice looking but all the food was bland mostly lacking basic seasoning.  From the shrimp fondue appetizer that was part of their advertised ""push"" to the rib eye steak or even the salmon that appeared precooked with heavy blackening rub (more burnt taste that seasoning).The only decent food was the spinach/artichoke dip and 3 pieces of grilled shrimp (for $3) that we ordered to go with the salmon.Service was okay but I would not return due to the food and the price.  The grilled vegetable wrap at my ski resorts bar had better flavor overall.",https://www.yelp.com?hrid=ZKtoEttVZkCzEFr4NVJQjQ,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=xsWNN8rSF2sVGXV73UHUEw,Donald K.,"Manhattan, NY",56,1,0,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
Doh4wgkXAaRDaJyFoF8bXw,2012-11-23,2,,"The food and service isn`t great. It`s way overpriced for what you get. The staff, and managers are not friendly.",https://www.yelp.com?hrid=Doh4wgkXAaRDaJyFoF8bXw,en,https://s3-media0.fl.yelpcdn.com/photo/P_dhMOSc8TZTAe0NZIqQoA/60s.jpg,https://www.yelp.com/user_details?userid=DPRCekxqNikuTkyhzvMR5g,Rob C.,"Somerset, PA",34,0,0,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
0IRwdhJKswY7qCVVtMr02w,2012-08-15,1,,Never tasted such revolting food. The salad bar was NOT fresh as the macaroni salad had a funk to it and the vegatables from this bar where hard and unedable. The burger I got was a plate of fat and disgustingness. onlygood things about this place are the appatizers which are just average and like any other chain place and the unlimited refills of the sodas and soft drinks.,https://www.yelp.com?hrid=0IRwdhJKswY7qCVVtMr02w,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=qoNQo-kLOsNQGMCFwmSpRg,James M.,"New York, NY",356,1,0,1,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
