review_id,review_sentences,entity,entity_type,predicted_sentiment
3T3VkMIdT-aqgBeOSjfGnw,"The service was....I'm not sure how to describe...her intentions were sincere, but she yapped way too much (not in the mood to hear anything when your food is unappetizing), she kept coming to our table every 5 minutes to check, yet kept bringing wrong sh!@ and it was beyond annoying!",table,SERVICE,negative
3T3VkMIdT-aqgBeOSjfGnw,"The service was....I'm not sure how to describe...her intentions were sincere, but she yapped way too much (not in the mood to hear anything when your food is unappetizing), she kept coming to our table every 5 minutes to check, yet kept bringing wrong sh!@ and it was beyond annoying!",every 5 minutes,TIME,negative
3T3VkMIdT-aqgBeOSjfGnw,"The service was....I'm not sure how to describe...her intentions were sincere, but she yapped way too much (not in the mood to hear anything when your food is unappetizing), she kept coming to our table every 5 minutes to check, yet kept bringing wrong sh!@ and it was beyond annoying!",check,SERVICE,negative
3T3VkMIdT-aqgBeOSjfGnw,"The service was....I'm not sure how to describe...her intentions were sincere, but she yapped way too much (not in the mood to hear anything when your food is unappetizing), she kept coming to our table every 5 minutes to check, yet kept bringing wrong sh!@ and it was beyond annoying!",wrong,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,"The service was....I'm not sure how to describe...her intentions were sincere, but she yapped way too much (not in the mood to hear anything when your food is unappetizing), she kept coming to our table every 5 minutes to check, yet kept bringing wrong sh!@ and it was beyond annoying!",sh!@,NORP,negative
3T3VkMIdT-aqgBeOSjfGnw,"The cheeseburger was, ugh, could've gotten a better one at BK, asked for everything on side, but of course it came with everything on it, my friends asked for no sour cream on dried-out potatoes and of course it came dripping and oozing with sour cream",cheeseburger,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,"The cheeseburger was, ugh, could've gotten a better one at BK, asked for everything on side, but of course it came with everything on it, my friends asked for no sour cream on dried-out potatoes and of course it came dripping and oozing with sour cream",bk,ORG,negative
3T3VkMIdT-aqgBeOSjfGnw,"The cheeseburger was, ugh, could've gotten a better one at BK, asked for everything on side, but of course it came with everything on it, my friends asked for no sour cream on dried-out potatoes and of course it came dripping and oozing with sour cream",sour cream,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,"The cheeseburger was, ugh, could've gotten a better one at BK, asked for everything on side, but of course it came with everything on it, my friends asked for no sour cream on dried-out potatoes and of course it came dripping and oozing with sour cream",potatoes,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,"The cheeseburger was, ugh, could've gotten a better one at BK, asked for everything on side, but of course it came with everything on it, my friends asked for no sour cream on dried-out potatoes and of course it came dripping and oozing with sour cream",came dripping,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,"The cheeseburger was, ugh, could've gotten a better one at BK, asked for everything on side, but of course it came with everything on it, my friends asked for no sour cream on dried-out potatoes and of course it came dripping and oozing with sour cream",oozing,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,"The cheeseburger was, ugh, could've gotten a better one at BK, asked for everything on side, but of course it came with everything on it, my friends asked for no sour cream on dried-out potatoes and of course it came dripping and oozing with sour cream",sour cream,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,", we asked for very little ice in our drinks and the glass comes filled to the top (we ask the waitress for a glass and spoon to take out all of the ice, she watches us do this, yet NEVER offers to have the drinks remade)....and the only response we get from the waitress is, ""I told them too, I told them too.""",little ice,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,", we asked for very little ice in our drinks and the glass comes filled to the top (we ask the waitress for a glass and spoon to take out all of the ice, she watches us do this, yet NEVER offers to have the drinks remade)....and the only response we get from the waitress is, ""I told them too, I told them too.""",drinks,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,", we asked for very little ice in our drinks and the glass comes filled to the top (we ask the waitress for a glass and spoon to take out all of the ice, she watches us do this, yet NEVER offers to have the drinks remade)....and the only response we get from the waitress is, ""I told them too, I told them too.""",comes filled,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,", we asked for very little ice in our drinks and the glass comes filled to the top (we ask the waitress for a glass and spoon to take out all of the ice, she watches us do this, yet NEVER offers to have the drinks remade)....and the only response we get from the waitress is, ""I told them too, I told them too.""",waitress,SERVICE,negative
3T3VkMIdT-aqgBeOSjfGnw,", we asked for very little ice in our drinks and the glass comes filled to the top (we ask the waitress for a glass and spoon to take out all of the ice, she watches us do this, yet NEVER offers to have the drinks remade)....and the only response we get from the waitress is, ""I told them too, I told them too.""",ice,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,", we asked for very little ice in our drinks and the glass comes filled to the top (we ask the waitress for a glass and spoon to take out all of the ice, she watches us do this, yet NEVER offers to have the drinks remade)....and the only response we get from the waitress is, ""I told them too, I told them too.""",never offers,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,", we asked for very little ice in our drinks and the glass comes filled to the top (we ask the waitress for a glass and spoon to take out all of the ice, she watches us do this, yet NEVER offers to have the drinks remade)....and the only response we get from the waitress is, ""I told them too, I told them too.""",drinks remade)....,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,", we asked for very little ice in our drinks and the glass comes filled to the top (we ask the waitress for a glass and spoon to take out all of the ice, she watches us do this, yet NEVER offers to have the drinks remade)....and the only response we get from the waitress is, ""I told them too, I told them too.""",waitress,SERVICE,negative
3T3VkMIdT-aqgBeOSjfGnw,"Uh, that's not a an appropriate response if you keep delivering the wrong sh!@ to people's table.",wrong,FOOD,negative
3T3VkMIdT-aqgBeOSjfGnw,"Uh, that's not a an appropriate response if you keep delivering the wrong sh!@ to people's table.",sh!@,NORP,negative
3T3VkMIdT-aqgBeOSjfGnw,"Uh, that's not a an appropriate response if you keep delivering the wrong sh!@ to people's table.",people,SERVICE,negative
3T3VkMIdT-aqgBeOSjfGnw,"Uh, that's not a an appropriate response if you keep delivering the wrong sh!@ to people's table.",table,SERVICE,negative
Ay4ewyM_sjFXJxT_ehzdaw,Server was more worried about other things then our table.,table,SERVICE,negative
Ay4ewyM_sjFXJxT_ehzdaw,Went to the gas staion after to buy things to eat for dinner.,gas staion,FOOD,negative
Ay4ewyM_sjFXJxT_ehzdaw,If they really cared about good food and service they would fire the entire crew.,service,SERVICE,negative
Ay4ewyM_sjFXJxT_ehzdaw,Hire someone to come in and clean the place.,clean,SERVICE,negative
Ay4ewyM_sjFXJxT_ehzdaw,Then do a regrand opening.,regrand opening,FOOD,negative
lcYvu8o-Wzfdv6xHtpzC7Q,Horrible service!,service,SERVICE,negative
lcYvu8o-Wzfdv6xHtpzC7Q,Staff doesn't give a damn.,staff,SERVICE,negative
lcYvu8o-Wzfdv6xHtpzC7Q,They act like you are bothering them to get service.,service,SERVICE,negative
lcYvu8o-Wzfdv6xHtpzC7Q,Everyone is in the kitchen and NO ONE is on the floor...not even a bartender.,no,FOOD,negative
lcYvu8o-Wzfdv6xHtpzC7Q,Everyone is in the kitchen and NO ONE is on the floor...not even a bartender.,bartender,SERVICE,negative
lcYvu8o-Wzfdv6xHtpzC7Q,People are wondering if they are closed.,people,SERVICE,negative
lcYvu8o-Wzfdv6xHtpzC7Q,People are wondering if they are closed.,closed,FOOD,negative
lcYvu8o-Wzfdv6xHtpzC7Q,The manager shld be fired for a piss poor staff.,manager,SERVICE,negative
lcYvu8o-Wzfdv6xHtpzC7Q,The manager shld be fired for a piss poor staff.,shld,PERSON,negative
lcYvu8o-Wzfdv6xHtpzC7Q,The manager shld be fired for a piss poor staff.,staff,SERVICE,negative
EWPktxGrTiIho5XsGzF-LA,"We were a party of three and came in the middle of the afternoon and though the restaurant was empty except for the bar, we waited for 5-10 min to be seated.",party,SERVICE,negative
EWPktxGrTiIho5XsGzF-LA,"We were a party of three and came in the middle of the afternoon and though the restaurant was empty except for the bar, we waited for 5-10 min to be seated.",three,CARDINAL,negative
EWPktxGrTiIho5XsGzF-LA,"We were a party of three and came in the middle of the afternoon and though the restaurant was empty except for the bar, we waited for 5-10 min to be seated.",5-10 min,TIME,negative
EWPktxGrTiIho5XsGzF-LA,"When someone came to seat us, she said that she saw us waiting but did not apologize for making us wait or offer a reason as to why.",waiting,SERVICE,negative
EWPktxGrTiIho5XsGzF-LA,Our server was polite and friendly but was not very attentive; it took a long time for her to come back and take our order.,order,SERVICE,negative
EWPktxGrTiIho5XsGzF-LA,The restaurant remained fairly empty during our time there and our appetizer and food still took longer than it should've (2 hamburgers and a ceaser salad).,appetizer,FOOD,negative
EWPktxGrTiIho5XsGzF-LA,The restaurant remained fairly empty during our time there and our appetizer and food still took longer than it should've (2 hamburgers and a ceaser salad).,food,FOOD,negative
EWPktxGrTiIho5XsGzF-LA,The restaurant remained fairly empty during our time there and our appetizer and food still took longer than it should've (2 hamburgers and a ceaser salad).,2,CARDINAL,negative
EWPktxGrTiIho5XsGzF-LA,"When our food did come, she brought us a salad without any silverware.",a salad,FOOD,negative
EWPktxGrTiIho5XsGzF-LA,The food was okay but wait staff had poor customer service.,staff,SERVICE,negative
EWPktxGrTiIho5XsGzF-LA,The food was okay but wait staff had poor customer service.,service,SERVICE,negative
5WmJBEg4e2L8Hi4qSJapLQ,"Good service , excellant salad bar . Generous drinks .worth the money more than other comparable chain restaurants.",service,SERVICE,positive
5WmJBEg4e2L8Hi4qSJapLQ,"Good service , excellant salad bar . Generous drinks .worth the money more than other comparable chain restaurants.",salad bar,FOOD,positive
5WmJBEg4e2L8Hi4qSJapLQ,"Good service , excellant salad bar . Generous drinks .worth the money more than other comparable chain restaurants.",generous drinks,FOOD,positive
Jjj4xvhi78_g4L6pnwZWfQ,"Got a few items to go, including two Cobb Salads.",got,FOOD,negative
Jjj4xvhi78_g4L6pnwZWfQ,"Got a few items to go, including two Cobb Salads.",including,FOOD,negative
Jjj4xvhi78_g4L6pnwZWfQ,"Got a few items to go, including two Cobb Salads.",two,CARDINAL,negative
Jjj4xvhi78_g4L6pnwZWfQ,"Got a few items to go, including two Cobb Salads.",cobb salads,PERSON,negative
Jjj4xvhi78_g4L6pnwZWfQ,They forgot the egg on both and were closed by the time I noticed.,were closed,FOOD,negative
t3xgOWYCu7aB6mTZauNNmg,Luke & Dalton we're our bartenders and they both were absolutely phenomenal!,luke & dalton,PERSON,positive
t3xgOWYCu7aB6mTZauNNmg,Luke & Dalton we're our bartenders and they both were absolutely phenomenal!,bartenders,FOOD,positive
t3xgOWYCu7aB6mTZauNNmg,"As Luke was coming off of shift, Dalton took over our check at the bar.",luke,PERSON,negative
t3xgOWYCu7aB6mTZauNNmg,"As Luke was coming off of shift, Dalton took over our check at the bar.",dalton,PERSON,negative
t3xgOWYCu7aB6mTZauNNmg,"As Luke was coming off of shift, Dalton took over our check at the bar.",check,SERVICE,negative
t3xgOWYCu7aB6mTZauNNmg,"My fiancé & myself both ordered hot & dirty martinis, one set from Luke and my fiancé's second from Dalton and they both made the perfect build of the cocktail.",ordered,SERVICE,positive
t3xgOWYCu7aB6mTZauNNmg,"My fiancé & myself both ordered hot & dirty martinis, one set from Luke and my fiancé's second from Dalton and they both made the perfect build of the cocktail.",hot & dirty martinis,FOOD,positive
t3xgOWYCu7aB6mTZauNNmg,"My fiancé & myself both ordered hot & dirty martinis, one set from Luke and my fiancé's second from Dalton and they both made the perfect build of the cocktail.",one,CARDINAL,positive
t3xgOWYCu7aB6mTZauNNmg,"My fiancé & myself both ordered hot & dirty martinis, one set from Luke and my fiancé's second from Dalton and they both made the perfect build of the cocktail.",luke,PERSON,positive
t3xgOWYCu7aB6mTZauNNmg,"My fiancé & myself both ordered hot & dirty martinis, one set from Luke and my fiancé's second from Dalton and they both made the perfect build of the cocktail.",my fiancé,FOOD,positive
t3xgOWYCu7aB6mTZauNNmg,"My fiancé & myself both ordered hot & dirty martinis, one set from Luke and my fiancé's second from Dalton and they both made the perfect build of the cocktail.",second,ORDINAL,positive
t3xgOWYCu7aB6mTZauNNmg,"My fiancé & myself both ordered hot & dirty martinis, one set from Luke and my fiancé's second from Dalton and they both made the perfect build of the cocktail.",dalton,PERSON,positive
t3xgOWYCu7aB6mTZauNNmg,"My fiancé & myself both ordered hot & dirty martinis, one set from Luke and my fiancé's second from Dalton and they both made the perfect build of the cocktail.",cocktail,FOOD,positive
t3xgOWYCu7aB6mTZauNNmg,"Food was also spectacular for a chain, we have had such luck at our local RT in upstate NY.",food,FOOD,positive
t3xgOWYCu7aB6mTZauNNmg,"Food was also spectacular for a chain, we have had such luck at our local RT in upstate NY.",local,FOOD,positive
t3xgOWYCu7aB6mTZauNNmg,"Food was also spectacular for a chain, we have had such luck at our local RT in upstate NY.",rt,GPE,positive
t3xgOWYCu7aB6mTZauNNmg,"Food was also spectacular for a chain, we have had such luck at our local RT in upstate NY.",upstate,FOOD,positive
t3xgOWYCu7aB6mTZauNNmg,"Food was also spectacular for a chain, we have had such luck at our local RT in upstate NY.",ny,GPE,positive
t3xgOWYCu7aB6mTZauNNmg,Highly recommend Somerset!,highly recommend,FOOD,positive
t3xgOWYCu7aB6mTZauNNmg,Highly recommend Somerset!,somerset,ORG,positive
muka2I_-aW7hU6fBeqQTmw,Understaffed and you can tell.,understaffed,PERSON,negative
muka2I_-aW7hU6fBeqQTmw,The staff was nice and the food was good.,staff,SERVICE,positive
muka2I_-aW7hU6fBeqQTmw,"The staff wore masks, some under the nose, but still better than many other places.",staff,SERVICE,positive
muka2I_-aW7hU6fBeqQTmw,One of our meals didn't get their side of mashed potatoes until we were leaving.,one,CARDINAL,negative
muka2I_-aW7hU6fBeqQTmw,One of our meals didn't get their side of mashed potatoes until we were leaving.,meals,FOOD,negative
muka2I_-aW7hU6fBeqQTmw,One of our meals didn't get their side of mashed potatoes until we were leaving.,mashed potatoes until,FOOD,negative
muka2I_-aW7hU6fBeqQTmw,The waiter put it in a to go box which was nice but a little frustrating that it wasn't served with the meal.,waiter,SERVICE,negative
muka2I_-aW7hU6fBeqQTmw,The waiter put it in a to go box which was nice but a little frustrating that it wasn't served with the meal.,meal,FOOD,negative
r2JZDGWoGNweOww6VZNSNA,BurgerPalace in Somerset is a good restaurant .,burgerpalace,ORG,positive
r2JZDGWoGNweOww6VZNSNA,BurgerPalace in Somerset is a good restaurant .,somerset,GPE,positive
r2JZDGWoGNweOww6VZNSNA,Everyone wears a mask and they seem to clean after every customer I feel very safe eating there.,clean,SERVICE,positive
r2JZDGWoGNweOww6VZNSNA,"The food is reasonably priced and very good ,wide selection of food which is rare in this time of Covid 19.",food,FOOD,positive
r2JZDGWoGNweOww6VZNSNA,"The food is reasonably priced and very good ,wide selection of food which is rare in this time of Covid 19.",reasonably priced,FOOD,positive
r2JZDGWoGNweOww6VZNSNA,"The food is reasonably priced and very good ,wide selection of food which is rare in this time of Covid 19.",19,CARDINAL,positive
r2JZDGWoGNweOww6VZNSNA,Service is also very good no complaints whatsoever.,service,SERVICE,positive
maXCVQZtyZG0AfmBeYejyg,Was in the North Charleston BurgerPalace a few months ago.,the north charleston burgerpalace,ORG,negative
maXCVQZtyZG0AfmBeYejyg,Was in the North Charleston BurgerPalace a few months ago.,a few months ago,DATE,negative
maXCVQZtyZG0AfmBeYejyg,All I will say about the visit is I watched an employee wipe down the salad bar and threw everything on the floor and didn't bother to clean it up and walked away.,salad bar,FOOD,negative
maXCVQZtyZG0AfmBeYejyg,All I will say about the visit is I watched an employee wipe down the salad bar and threw everything on the floor and didn't bother to clean it up and walked away.,clean,SERVICE,negative
maXCVQZtyZG0AfmBeYejyg,I will never ever ever go to BurgerPalace again after seeing that.,burgerpalace,ORG,negative
maXCVQZtyZG0AfmBeYejyg,If you are thinking about going to this BurgerPalace don't just don't.,burgerpalace,ORG,negative
jDEE-amP8AJ9H_LrAgl6gw,"BurgerPalace used to be pretty good about a decade ago, but times have changed.",burgerpalace,ORG,negative
jDEE-amP8AJ9H_LrAgl6gw,"BurgerPalace used to be pretty good about a decade ago, but times have changed.",about a decade ago,DATE,negative
jDEE-amP8AJ9H_LrAgl6gw,The place was so under staffed they could only have maybe 10 tables out of 40 or so open at one time.,10,CARDINAL,negative
jDEE-amP8AJ9H_LrAgl6gw,The place was so under staffed they could only have maybe 10 tables out of 40 or so open at one time.,40 or,CARDINAL,negative
jDEE-amP8AJ9H_LrAgl6gw,The place was so under staffed they could only have maybe 10 tables out of 40 or so open at one time.,one,CARDINAL,negative
jDEE-amP8AJ9H_LrAgl6gw,"There were two waitresses for the entire place, and I don't think there was anyone designated to bus the tables because empty tables stayed dirty the entire time we were there.",two,CARDINAL,negative
jDEE-amP8AJ9H_LrAgl6gw,"There were two waitresses for the entire place, and I don't think there was anyone designated to bus the tables because empty tables stayed dirty the entire time we were there.",bus,SERVICE,negative
jDEE-amP8AJ9H_LrAgl6gw,"I'm not sure who was washing dishes, but we ordered our water and they came in dirty cups.",washing dishes,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"I'm not sure who was washing dishes, but we ordered our water and they came in dirty cups.",ordered,SERVICE,negative
jDEE-amP8AJ9H_LrAgl6gw,"I'm not sure who was washing dishes, but we ordered our water and they came in dirty cups.",water,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"I'm not sure who was washing dishes, but we ordered our water and they came in dirty cups.",dirty cups,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We asked for different glasses of water, because the grime on the inside of the cup wiped away with a finger swipe and I didn't want my kids drinking out of dirty cups.",different glasses,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We asked for different glasses of water, because the grime on the inside of the cup wiped away with a finger swipe and I didn't want my kids drinking out of dirty cups.",water,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We asked for different glasses of water, because the grime on the inside of the cup wiped away with a finger swipe and I didn't want my kids drinking out of dirty cups.",of dirty cups,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,We get our new glasses of water and those cups were dirty as well.,those cups,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"After asking for clean glasses our waitress didn't come back to our table for a while, which is fine as there were literally only two of them, but it did feel a little personal.",clean,SERVICE,negative
jDEE-amP8AJ9H_LrAgl6gw,"After asking for clean glasses our waitress didn't come back to our table for a while, which is fine as there were literally only two of them, but it did feel a little personal.",waitress,SERVICE,negative
jDEE-amP8AJ9H_LrAgl6gw,"After asking for clean glasses our waitress didn't come back to our table for a while, which is fine as there were literally only two of them, but it did feel a little personal.",table,SERVICE,negative
jDEE-amP8AJ9H_LrAgl6gw,"After asking for clean glasses our waitress didn't come back to our table for a while, which is fine as there were literally only two of them, but it did feel a little personal.",only two,CARDINAL,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",order,SERVICE,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",food,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",ordered,SERVICE,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",triple play platter,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",ribs,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",shrimp,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",22,MONEY,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",bucks)...,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",portions,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars.",22 dollars,MONEY,negative
jDEE-amP8AJ9H_LrAgl6gw,The rest of the food was mediocre.,food,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,The rest of the food was mediocre.,mediocre,FOOD,negative
jDEE-amP8AJ9H_LrAgl6gw,"We did tip our waitress because regardless of my feelings towards the cleanliness and food portions, she did bust her tail and was friendly.",waitress,SERVICE,positive
jDEE-amP8AJ9H_LrAgl6gw,"We did tip our waitress because regardless of my feelings towards the cleanliness and food portions, she did bust her tail and was friendly.",cleanliness,SERVICE,positive
jDEE-amP8AJ9H_LrAgl6gw,"We did tip our waitress because regardless of my feelings towards the cleanliness and food portions, she did bust her tail and was friendly.",food portions,FOOD,positive
P7pkB7qWX_kBljRd_OEWkg,We had a wonderful meal at this BurgerPalace We enjoyed their salad bar though a bit small they were quick to refill the bar and replenish any toppings that were gone.,burgerpalace,ORG,positive
P7pkB7qWX_kBljRd_OEWkg,We had a wonderful meal at this BurgerPalace We enjoyed their salad bar though a bit small they were quick to refill the bar and replenish any toppings that were gone.,salad bar,FOOD,positive
P7pkB7qWX_kBljRd_OEWkg,We had a wonderful meal at this BurgerPalace We enjoyed their salad bar though a bit small they were quick to refill the bar and replenish any toppings that were gone.,replenish any toppings,FOOD,positive
P7pkB7qWX_kBljRd_OEWkg,Their loaded fries were amazing!,loaded fries,FOOD,positive
P7pkB7qWX_kBljRd_OEWkg,We got cheesecake to go and throughly enjoyed the friendly service and kindness of our hostess.,got cheesecake,FOOD,positive
P7pkB7qWX_kBljRd_OEWkg,We got cheesecake to go and throughly enjoyed the friendly service and kindness of our hostess.,service,SERVICE,positive
P7pkB7qWX_kBljRd_OEWkg,We got cheesecake to go and throughly enjoyed the friendly service and kindness of our hostess.,hostess,SERVICE,positive
V38MImP_Nivg4jzroDWzCw,"Seven shrimp, one baked potato $17.49 is absolutely ridiculous!!",seven,CARDINAL,negative
V38MImP_Nivg4jzroDWzCw,"Seven shrimp, one baked potato $17.49 is absolutely ridiculous!!",shrimp,FOOD,negative
V38MImP_Nivg4jzroDWzCw,"Seven shrimp, one baked potato $17.49 is absolutely ridiculous!!",one,CARDINAL,negative
V38MImP_Nivg4jzroDWzCw,"Seven shrimp, one baked potato $17.49 is absolutely ridiculous!!",17.49,MONEY,negative
V38MImP_Nivg4jzroDWzCw,"While ordering was told to choose two sides minutes later the waitress comes back to the table and says there had been a change ""mid day "" and my meal only came with one side.",two,CARDINAL,negative
V38MImP_Nivg4jzroDWzCw,"While ordering was told to choose two sides minutes later the waitress comes back to the table and says there had been a change ""mid day "" and my meal only came with one side.",waitress,SERVICE,negative
V38MImP_Nivg4jzroDWzCw,"While ordering was told to choose two sides minutes later the waitress comes back to the table and says there had been a change ""mid day "" and my meal only came with one side.",table,SERVICE,negative
V38MImP_Nivg4jzroDWzCw,"While ordering was told to choose two sides minutes later the waitress comes back to the table and says there had been a change ""mid day "" and my meal only came with one side.",mid day,DATE,negative
V38MImP_Nivg4jzroDWzCw,"While ordering was told to choose two sides minutes later the waitress comes back to the table and says there had been a change ""mid day "" and my meal only came with one side.",one,CARDINAL,negative
V38MImP_Nivg4jzroDWzCw,Manager came over said I'm sorry and agreed it was ridiculous but couldn't do anything about it.,manager,SERVICE,negative
V38MImP_Nivg4jzroDWzCw,"While leaving a woman comes in with a small dog on a leash ""no it was not a service dog "".",service,SERVICE,negative
V38MImP_Nivg4jzroDWzCw,First and last time I eat there.,first,ORDINAL,negative
V38MImP_Nivg4jzroDWzCw,I now know why BurgerPalace is becoming a thing of the past.,burgerpalace,ORG,negative
aHSUT7uSg_rsn4-5nRyBKw,Eaten at plenty of BurgerPalace this one is a sh*t hole.,eaten,FOOD,negative
aHSUT7uSg_rsn4-5nRyBKw,Eaten at plenty of BurgerPalace this one is a sh*t hole.,plenty,FOOD,negative
aHSUT7uSg_rsn4-5nRyBKw,Eaten at plenty of BurgerPalace this one is a sh*t hole.,burgerpalace,ORG,negative
aHSUT7uSg_rsn4-5nRyBKw,Eaten at plenty of BurgerPalace this one is a sh*t hole.,sh*t hole,FOOD,negative
aHSUT7uSg_rsn4-5nRyBKw,"""Menu change in the middle of the day"" which included no longer getting 2 sides with the meal but the price being the same.",menu,FOOD,negative
aHSUT7uSg_rsn4-5nRyBKw,"""Menu change in the middle of the day"" which included no longer getting 2 sides with the meal but the price being the same.",the middle of the day,DATE,negative
aHSUT7uSg_rsn4-5nRyBKw,"""Menu change in the middle of the day"" which included no longer getting 2 sides with the meal but the price being the same.",included,FOOD,negative
aHSUT7uSg_rsn4-5nRyBKw,"""Menu change in the middle of the day"" which included no longer getting 2 sides with the meal but the price being the same.",longer getting,FOOD,negative
aHSUT7uSg_rsn4-5nRyBKw,"""Menu change in the middle of the day"" which included no longer getting 2 sides with the meal but the price being the same.",2,CARDINAL,negative
aHSUT7uSg_rsn4-5nRyBKw,"""Menu change in the middle of the day"" which included no longer getting 2 sides with the meal but the price being the same.",meal,FOOD,negative
aHSUT7uSg_rsn4-5nRyBKw,The staff was unprofessional and looked thrown away (manager included).,staff,SERVICE,negative
aHSUT7uSg_rsn4-5nRyBKw,The staff was unprofessional and looked thrown away (manager included).,manager,SERVICE,negative
aHSUT7uSg_rsn4-5nRyBKw,"The food, decent at best.",food,FOOD,negative
aHSUT7uSg_rsn4-5nRyBKw,Mashed potatoes were cold.,mashed potatoes,FOOD,negative
aHSUT7uSg_rsn4-5nRyBKw,"Side note: As we were leaving a woman walks in with her dog on a leash, not a service dog.",service,SERVICE,negative
aHSUT7uSg_rsn4-5nRyBKw,Just a regular little nappy chihuahua.,nappy chihuahua,FOOD,negative
phYlZqZMJIZvFaidRaZ7Qg,We walked in a hour before close and really expected really quick and horrible service.,a hour,TIME,negative
phYlZqZMJIZvFaidRaZ7Qg,We walked in a hour before close and really expected really quick and horrible service.,service,SERVICE,negative
phYlZqZMJIZvFaidRaZ7Qg,"AmariRay, Crystal and Myra are employees to make a change.",amariray,ORG,negative
phYlZqZMJIZvFaidRaZ7Qg,"AmariRay, Crystal and Myra are employees to make a change.",crystal,PRODUCT,negative
phYlZqZMJIZvFaidRaZ7Qg,"AmariRay, Crystal and Myra are employees to make a change.",myra,PERSON,negative
phYlZqZMJIZvFaidRaZ7Qg,They are a awesome group of individuals also the cook.,cook,SERVICE,positive
phYlZqZMJIZvFaidRaZ7Qg,Although we came in late we was served and tended to as if we came in early.,served,FOOD,negative
phYlZqZMJIZvFaidRaZ7Qg,Our food was so delicious.,food,FOOD,positive
phYlZqZMJIZvFaidRaZ7Qg,Service was a 10 out of 10!!!!!!!,service,SERVICE,positive
phYlZqZMJIZvFaidRaZ7Qg,Service was a 10 out of 10!!!!!!!,10,CARDINAL,positive
phYlZqZMJIZvFaidRaZ7Qg,Service was a 10 out of 10!!!!!!!,10,CARDINAL,positive
phYlZqZMJIZvFaidRaZ7Qg,The shots we requested was on point!!!!!!!,shots,FOOD,positive
phYlZqZMJIZvFaidRaZ7Qg,Service perfect!!!!!,service,SERVICE,positive
phYlZqZMJIZvFaidRaZ7Qg,A award winning group of employees tonight.,award winning,FOOD,positive
phYlZqZMJIZvFaidRaZ7Qg,A award winning group of employees tonight.,tonight,TIME,positive
